GCA.000598305.1.ASM59830v1	GCA.000598765.2.ASM59876v2	GCA.003472195.1.ASM347219v1	GCA.003458955.1.ASM345895v1	GCA.015548825.1.ASM1554882v1	GCA.000599085.1.ASM59908v1	GCA.000601075.2.ASM60107v2	GCA.000613425.1.ASM61342v1	GCA.003475385.1.ASM347538v1	GCA.000598585.1.ASM59858v1	GCA.000598525.1.ASM59852v1	GCA.002811065.1.Bfra.12905.v1	GCA.015556305.1.ASM1555630v1	GCA.000599305.1.ASM59930v1	GCA.007896605.1.ASM789660v1	GCA.007896745.1.ASM789674v1	GCA.000598705.1.ASM59870v1	GCA.000599065.2.ASM59906v2	GCA.003852685.1.ASM385268v1	GCA.004167855.1.ASM416785v1	GCA.001699875.1.ASM169987v1	GCA.000599145.2.ASM59914v2	GCA.014042405.1.ASM1404240v1	P16.C3	GCA.000273155.1.Bact.frag.CL07T12C05.V1	GCA.015553295.1.ASM1555329v1	GCA.007896595.1.ASM789659v1	GCA.000598645.1.ASM59864v1	GCA.015831745.1.ASM1583174v1	GCA.004798445.1.ASM479844v1	GCA.015558985.1.ASM1555898v1	GCA.000598445.1.ASM59844v1	GCA.000599185.2.ASM59918v2	GCA.014042525.1.ASM1404252v1	GCA.000598365.1.ASM59836v1	GCA.003363115.1.ASM336311v1	GCA.000273765.1.Bact.frag.CL05T00C42.V1	GCA.003469305.1.ASM346930v1	GCA.000598425.1.ASM59842v1	GCA.000598505.1.ASM59850v1	GCA.000598905.1.ASM59890v1	GCA.015669295.1.ASM1566929v1	GCA.013327815.1.ASM1332781v1	GCA.000273115.1.Bact.frag.CL03T12C07.V1	GCA.003466635.1.ASM346663v1	GCA.003439635.1.ASM343963v1	GCA.015551365.1.ASM1555136v1	GCA.014042465.1.ASM1404246v1	GCA.000598805.1.ASM59880v1	GCA.902374115.1.MGYG.HGUT.01337
GCA.004798445.1.ASM479844v1	0.25546218487395	0.213063763608087	0.249140356361363	0.23402436418038	0.226669543640091	0.202608599535758	0.240525248211807	0.271399357288928	0.230167125026444	0.255404159409897	0.257344544793937	0.239747634069401	0.25129265770424	0.243889535498889	0.262952302631579	0.23330832708177	0.214160839160839	0.2464405360134	0.239157631359466	0.212186226131731	0.227980427046263	0.256890168654875	0.205546147332769	0.212578074520784	0.230945917728127	0.243676222596965	0.272178636089318	0.23612171447268	0.2015065913371	0	0.227621483375959	0.273331903025102	0.268529256721139	0.232794605587071	0.27783155856728	0.25519728468392	0.277523667694926	0.251935026708819	0.259147977250778	0.264558342420938	0.254345739575557	0.246383070611099	0.228672492717437	0.227258116361299	0.229948760849106	0.229989440337909	0.240468583599574	0.206328705198579	0.234014209591474	0.213004240513211
GCA.015558985.1.ASM1555898v1	0.187916481563749	0.16969125618666	0.180927210659619	0.186156978059263	0.171484062607106	0.182745281913023	0.183595074002938	0.248846508766533	0.162452450212576	0.201730665224446	0.198420533070089	0.184789859906604	0.209088922875246	0.18276440962507	0.18866695614416	0.173908111174135	0.154701250578972	0.1821602478973	0.215954164830322	0.181467181467181	0.15714959886739	0.193092962641182	0.170622480967309	0.159179019384265	0.192231295519753	0.1836825679893	0.21854445151708	0.182480064717439	0.185054635178005	0.227621483375959	0	0.241653418124006	0.227784591370275	0.203126770137079	0.218084500626352	0.213420107719928	0.23984243106359	0.204574332909784	0.235260706577303	0.221400508435406	0.227852386863785	0.207409101303453	0.194591029023747	0.195871611659295	0.203935006079363	0.184498548134912	0.192021636240703	0.163304843304843	0.179934055581724	0.156088008293975
GCA.000598445.1.ASM59844v1	0.2458063073138	0.215574548907882	0.258232620024393	0.243052391799544	0.237371994016799	0.222340299917346	0.246558197747184	0.308017748426375	0.246507435781884	0.25906566481542	0.278851463279956	0.259068517689207	0.269247690277167	0.242195424320974	0.264918032786885	0.23934650976808	0.223233030090973	0.268330733229329	0.275127579321056	0.241537053979872	0.226764915616829	0.249507981631314	0.241488162344983	0.231740927882407	0.257555555555556	0.253198653198653	0.278299871849637	0.234314980793854	0.233755474020594	0.273331903025102	0.241653418124006	0	0.231166498259796	0.244266970907017	0.256566119967886	0.254463276836158	0.249008273829763	0.230250145433392	0.255005148152385	0.234171322160149	0.247414478918059	0.228696453247351	0.259242860305513	0.230154197601371	0.262326099053979	0.244714349977508	0.233545165683159	0.231034086996442	0.219691577698695	0.240979231929458
GCA.000599185.2.ASM59918v2	0.237781438769907	0.198323046465588	0.2413417556088	0.225763166722576	0.231759656652361	0.211075069508804	0.237265415549598	0.299979703673635	0.238190065272707	0.22876096725872	0.275113907572141	0.212754260582738	0.235008103727715	0.238379814077025	0.258885428970257	0.236653207716465	0.205905917362939	0.249425413155303	0.274490574261741	0.227573818345122	0.214643814853678	0.26093028252229	0.236576995461087	0.218126479540074	0.239550365600786	0.22495315772071	0.266085861236486	0.222298377884396	0.223409196470042	0.268529256721139	0.227784591370275	0.231166498259796	0	0.231406810035842	0.231479396532313	0.23310773327416	0.225906966392166	0.204612925325417	0.240566037735849	0.22627070245574	0.23008257085472	0.196337741607325	0.253452212678047	0.201390446288405	0.25120244862265	0.234014356709001	0.24033426183844	0.23208652546192	0.214244152216921	0.212024595764063
GCA.014042525.1.ASM1404252v1	0.231284168247239	0.186500888099467	0.225	0.222133848426315	0.20684113865932	0.191755005889282	0.200454029511918	0.281301482701812	0.204450938518602	0.248152976966536	0.224548259144998	0.231989277337205	0.224404696587293	0.213177422981785	0.231490568095082	0.193070435377251	0.195346131471786	0.22934963868816	0.245157719977864	0.187906446092413	0.204030823947836	0.213919493836588	0.189517489596221	0.211364417459045	0.213169271699368	0.214197738215205	0.24496537027171	0.195541105434278	0.185596221959858	0.232794605587071	0.203126770137079	0.244266970907017	0.231406810035842	0	0.235926773455378	0.200090181490249	0.228177295341474	0.1991643454039	0.230084455603743	0.213050040636248	0.206575963718821	0.218150488225158	0.235560463832137	0.207611668185962	0.214967799244948	0.205205879053069	0.208196535718329	0.206320128234486	0.181635309430837	0.182638888888889
GCA.000598365.1.ASM59836v1	0.216776942918022	0.198714132634837	0.224371803424505	0.223072529982867	0.237941380106162	0.217669351018475	0.21702418986764	0.310573142975378	0.213422212179415	0.24044551212055	0.251827242524917	0.241270910519816	0.252012793647292	0.239150090415913	0.243178082191781	0.244729605866178	0.221429406948181	0.240809028941781	0.282456335521193	0.249684596857438	0.202050303969484	0.269597631838614	0.24431882419446	0.236899689047564	0.258607242339833	0.253573438379291	0.258164685726523	0.232080317534438	0.233855650522317	0.27783155856728	0.218084500626352	0.256566119967886	0.231479396532313	0.235926773455378	0	0.21699716713881	0.221186633325756	0.197899649941657	0.231298760899495	0.219096533208825	0.237291999088215	0.20960849982677	0.259407259407259	0.230469644902635	0.271428571428571	0.234464869741739	0.245931489700694	0.238029465930018	0.223319452706722	0.197579706772167
GCA.003363115.1.ASM336311v1	0.209770114942529	0.209378663540445	0.24186301369863	0.200090029259509	0.202228032283733	0.211661807580175	0.201798763350197	0.264468714912728	0.204631485192607	0.246420497362472	0.250518502346905	0.224607213985395	0.220482713633399	0.23488138990979	0.229256698357822	0.203296083079354	0.192165898617512	0.232819383259912	0.246271929824561	0.237062146892655	0.188967136150235	0.228707306528318	0.196078431372549	0.190832766054005	0.21656050955414	0.197870452528838	0.256388595564942	0.177877428998505	0.231092928112215	0.25519728468392	0.213420107719928	0.254463276836158	0.23310773327416	0.200090181490249	0.21699716713881	0	0.217829544181879	0.182622687047466	0.225500169549	0.207404000919752	0.213475575519371	0.194539249146758	0.229321663019694	0.211827107549938	0.229347706522935	0.162258279617693	0.190177169769007	0.220092981063613	0.18767572633552	0.209856733524355
GCA.000273765.1.Bact.frag.CL05T00C42.V1	0.218046779736171	0.19228507585558	0.249065728731589	0.206682469804718	0.217787913340935	0.205194197473093	0.221244925575101	0.294165813715455	0.224343941931882	0.251997408767005	0.258594263192468	0.244922872045278	0.245883764038818	0.239722966934763	0.254523783725214	0.222373188405797	0.211371778573905	0.255053573401083	0.268668206312548	0.223620083871699	0.200047097609796	0.261571815718157	0.224717845569337	0.207237965175828	0.237581231413151	0.228167760596284	0.274594938049349	0.21361014994233	0.223733583489681	0.277523667694926	0.23984243106359	0.249008273829763	0.225906966392166	0.228177295341474	0.221186633325756	0.217829544181879	0	0.190454231035278	0.233106575963719	0.202168146695883	0.205001126379815	0.205523222640648	0.244595632612751	0.22571881367444	0.257281553398058	0.227733808939918	0.218310651220335	0.230891719745223	0.202961570102245	0.223729593009887
GCA.003469305.1.ASM346930v1	0.207096554077107	0.166646525679758	0.225930101465614	0.194763063376202	0.191524233200656	0.176923076923077	0.199768518518519	0.271850765038776	0.207975249226538	0.240425060881116	0.231529306085785	0.214619150631903	0.219948563121995	0.203576341127923	0.208754582824131	0.190841469084147	0.174836795252226	0.218356940509915	0.238353073886069	0.21326352530541	0.178947368421053	0.230187840391242	0.194129113633758	0.17583829886669	0.208676985651339	0.207168131491839	0.253825284861639	0.177919924188581	0.19710843373494	0.251935026708819	0.204574332909784	0.230250145433392	0.204612925325417	0.1991643454039	0.197899649941657	0.182622687047466	0.190454231035278	0	0.196694599627561	0.1780172924316	0.191907514450867	0.16813122437024	0.20855374226224	0.198233790378805	0.22544137618832	0.190666819169621	0.197737504328754	0.204343764595983	0.182707402487622	0.188902007083825
GCA.000598425.1.ASM59842v1	0.226535406645039	0.211257570359815	0.242236024844721	0.24028711404808	0.230432780847145	0.194897236002835	0.221261097200091	0.306771263418662	0.223261580074383	0.250326797385621	0.230225364560318	0.255011759435547	0.258444273297392	0.249154453213078	0.240625341642068	0.225371428571429	0.216894178042235	0.223943818972244	0.243147264454556	0.230751630248255	0.204850790631316	0.266980203434321	0.224540430810872	0.21792073520965	0.225297321329332	0.242842707982486	0.259267172310651	0.213088029809036	0.216433814823585	0.259147977250778	0.235260706577303	0.255005148152385	0.240566037735849	0.230084455603743	0.231298760899495	0.225500169549	0.233106575963719	0.196694599627561	0	0.206193969030155	0.195088676671214	0.212763506508467	0.24814527737792	0.243601462522852	0.233355600089067	0.2345595680054	0.226699965943921	0.239724454649828	0.222024445235552	0.20380687093779
GCA.000598505.1.ASM59850v1	0.205688282138794	0.183752417794971	0.235818202323221	0.21256374594344	0.203185384705469	0.184080798364795	0.20319555401181	0.288185344375721	0.223521320495186	0.253017384564279	0.250140402111648	0.235535307517084	0.21923937360179	0.224859534457058	0.2458324072016	0.221485873735612	0.195677986226549	0.241895261845387	0.261566237869555	0.225093109869646	0.192447349310094	0.244829886591061	0.222298692360633	0.192145862552595	0.22626582278481	0.219684859556976	0.266174554928354	0.196824268278232	0.206460166325178	0.264558342420938	0.221400508435406	0.234171322160149	0.22627070245574	0.213050040636248	0.219096533208825	0.207404000919752	0.202168146695883	0.1780172924316	0.206193969030155	0	0.197178212096681	0.20253164556962	0.227426255347895	0.2198070440544	0.243065776067021	0.209153318077803	0.21662817551963	0.220184557878752	0.194008214544576	0.202314869493327
GCA.000598905.1.ASM59890v1	0.240191174836056	0.20250029484609	0.249283667621777	0.228522920203735	0.222730391035902	0.209056780854059	0.217548620533695	0.296737122922224	0.224274997200761	0.255899545356138	0.235345773874863	0.243574051407589	0.243686454575271	0.233198924731183	0.2541010320478	0.218210717529519	0.204542820720825	0.237124820024366	0.247326055794465	0.217411069439709	0.206754044161058	0.24855993913705	0.19843137254902	0.211229031153714	0.218332413031474	0.235248187395427	0.272109565771313	0.20471894517696	0.217074317968015	0.254345739575557	0.227852386863785	0.247414478918059	0.23008257085472	0.206575963718821	0.237291999088215	0.213475575519371	0.205001126379815	0.191907514450867	0.195088676671214	0.197178212096681	0	0.20654537132395	0.223897018373859	0.234506242905789	0.238053097345133	0.231921314407064	0.231307093718281	0.22764598540146	0.212492634060106	0.220890016140189
GCA.015669295.1.ASM1566929v1	0.211664039630714	0.181013868962219	0.19633887710682	0.199082568807339	0.191055497624841	0.18063979070044	0.204719899186619	0.270065413768041	0.200771324863884	0.214951222185685	0.236242356864925	0.208070333633904	0.20947741364039	0.220242823102235	0.23036303630363	0.197055101806051	0.187925769321118	0.21628898362127	0.237435782890328	0.218102257024413	0.170457265980369	0.23530706581554	0.198183881952327	0.180157261794635	0.216107382550336	0.197966101694915	0.241616509028375	0.187902942210761	0.192275598998689	0.246383070611099	0.207409101303453	0.228696453247351	0.196337741607325	0.218150488225158	0.20960849982677	0.194539249146758	0.205523222640648	0.16813122437024	0.212763506508467	0.20253164556962	0.20654537132395	0	0.212837084911968	0.206440483036228	0.230924369747899	0.202445652173913	0.195155393053016	0.201433029007281	0.190442054958184	0.188923939712583
GCA.013327815.1.ASM1332781v1	0.22313691507799	0.199219646545788	0.226125255129445	0.212568908489526	0.184277920053446	0.194885260874529	0.205639387597753	0.256387135557559	0.211651756491381	0.243745381610894	0.241519529159979	0.209282151377142	0.228096354721808	0.217286914765906	0.218220338983051	0.196063253345129	0.172833935018051	0.231433506044905	0.209802235597592	0.21983617445207	0.197150735294118	0.233997456549385	0.19061135371179	0.169148699711047	0.211410118406889	0.202173913043478	0.267868241143567	0.187253687647787	0.200366174619522	0.228672492717437	0.194591029023747	0.259242860305513	0.253452212678047	0.235560463832137	0.259407259407259	0.229321663019694	0.244595632612751	0.20855374226224	0.24814527737792	0.227426255347895	0.223897018373859	0.212837084911968	0	0.228302929795467	0.221347708894879	0.192986277499455	0.210283454185893	0.186049094746196	0.201605504587156	0.190930519699181
GCA.000273115.1.Bact.frag.CL03T12C07.V1	0.206299564391824	0.16727919383521	0.219490586932447	0.185758161756342	0.192139737991266	0.179716981132075	0.206590909090909	0.279323850752422	0.188252503657027	0.221666304111377	0.237590999338187	0.212792127921279	0.223552674942327	0.191355245384962	0.234799694356511	0.197626654495664	0.177169481654048	0.2220367278798	0.246315789473684	0.180810965162764	0.183620178041543	0.227913071966801	0.207972075216755	0.196238100699622	0.218954611030962	0.218024885102567	0.2352	0.189955824226924	0.194799054373522	0.227258116361299	0.195871611659295	0.230154197601371	0.201390446288405	0.207611668185962	0.230469644902635	0.211827107549938	0.22571881367444	0.198233790378805	0.243601462522852	0.2198070440544	0.234506242905789	0.206440483036228	0.228302929795467	0	0.227434415295687	0.199595641918454	0.191658166156636	0.202888583218707	0.194645184219879	0.194438006952491
GCA.003466635.1.ASM346663v1	0.231623652401176	0.198615118291979	0.235205183585313	0.209621993127148	0.196820420958352	0.206199770378875	0.20952380952381	0.232581554571083	0.201930459581003	0.253183361629881	0.239672977624785	0.222282786438461	0.229615343405122	0.233048057932851	0.216909807262272	0.17900822770736	0.18230289279637	0.212805208898535	0.227444624527283	0.210016694490818	0.196533795493934	0.23447320762757	0.193282844912743	0.183595932506425	0.210475056812033	0.214074964484756	0.261426340447683	0.203577898550725	0.209666283084005	0.229948760849106	0.203935006079363	0.262326099053979	0.25120244862265	0.214967799244948	0.271428571428571	0.229347706522935	0.257281553398058	0.22544137618832	0.233355600089067	0.243065776067021	0.238053097345133	0.230924369747899	0.221347708894879	0.227434415295687	0	0.20683236614475	0.20136971169778	0.203037748492294	0.205397301349325	0.19706546275395
GCA.003439635.1.ASM343963v1	0.188998899889989	0.180354643023798	0.202356277953529	0.179435483870968	0.178866387600407	0.181385633050946	0.178919100369251	0.228580140258156	0.187056737588652	0.221948344228914	0.224166032815386	0.193392070484581	0.1995670995671	0.213169271699368	0.204560120456012	0.183013144590495	0.156386149965604	0.204998903749178	0.216110019646365	0.219973009446694	0.180798878766643	0.205078545298042	0.16101131071191	0.144083107497742	0.182990817665063	0.155442702583352	0.234861227922624	0.157569515962925	0.191578457601489	0.229989440337909	0.184498548134912	0.244714349977508	0.234014356709001	0.205205879053069	0.234464869741739	0.162258279617693	0.227733808939918	0.190666819169621	0.2345595680054	0.209153318077803	0.231921314407064	0.202445652173913	0.192986277499455	0.199595641918454	0.20683236614475	0	0.147544642857143	0.161945604333597	0.172534390300769	0.176000912512832
GCA.015551365.1.ASM1555136v1	0.184239733629301	0.175930287329251	0.215362605920546	0.168399638336347	0.179358374243635	0.177228534614033	0.180760980015807	0.247668818526488	0.191636851520572	0.21089611933845	0.223720267455881	0.202222222222222	0.201965065502183	0.214405547477911	0.197439791711868	0.166080943203718	0.179125202499421	0.204158372041584	0.219775379872275	0.206763504312301	0.174958736147135	0.184067723030171	0.171850525844708	0.164767547857794	0.198500220555801	0.177767877032747	0.245759117896522	0.143550063517727	0.189385934014324	0.240468583599574	0.192021636240703	0.233545165683159	0.24033426183844	0.208196535718329	0.245931489700694	0.190177169769007	0.218310651220335	0.197737504328754	0.226699965943921	0.21662817551963	0.231307093718281	0.195155393053016	0.210283454185893	0.191658166156636	0.20136971169778	0.147544642857143	0	0.172987131306229	0.168510237702989	0.184758835040866
GCA.014042465.1.ASM1404246v1	0.213556278756593	0.15929941618015	0.194481530930129	0.18664990284604	0.178521939953811	0.166153116852335	0.196848595569765	0.2351966873706	0.186206896551724	0.218531468531469	0.22229609929078	0.172003145713965	0.21002096898797	0.198371409183443	0.215045509376028	0.180921806925017	0.16001404658785	0.201833836520183	0.198040743626851	0.176862159990818	0.18191578193964	0.203071859572134	0.163932571557869	0.153163535784257	0.196788939681124	0.183016105417277	0.242687238829958	0.173364485981308	0.169874079353766	0.206328705198579	0.163304843304843	0.231034086996442	0.23208652546192	0.206320128234486	0.238029465930018	0.220092981063613	0.230891719745223	0.204343764595983	0.239724454649828	0.220184557878752	0.22764598540146	0.201433029007281	0.186049094746196	0.202888583218707	0.203037748492294	0.161945604333597	0.172987131306229	0	0.186331706155495	0.168840242198416
GCA.000598805.1.ASM59880v1	0.17362076958739	0.156103575832306	0.205973578403217	0.171037089534609	0.164856153754327	0.171796443899448	0.189380530973451	0.253919163911699	0.189908899789769	0.209380989965047	0.209243793616291	0.203063355766999	0.197767145135566	0.194298399345718	0.208918062471707	0.170754828771181	0.160774818401937	0.206697459584296	0.222988505747126	0.197627520759193	0.163456790123457	0.204483695652174	0.172510518934081	0.162258756254467	0.18903983421598	0.184039087947883	0.235359116022099	0.161290322580645	0.17639827904118	0.234014209591474	0.179934055581724	0.219691577698695	0.214244152216921	0.181635309430837	0.223319452706722	0.18767572633552	0.202961570102245	0.182707402487622	0.222024445235552	0.194008214544576	0.212492634060106	0.190442054958184	0.201605504587156	0.194645184219879	0.205397301349325	0.172534390300769	0.168510237702989	0.186331706155495	0	0.181938591210114
GCA.902374115.1.MGYG.HGUT.01337	0.161392763978678	0.155078925171707	0.182370137171127	0.184286539572501	0.172542610319869	0.164189837008629	0.160433979686057	0.249634120844658	0.172208890412524	0.199823360565246	0.201343784994401	0.191552174406722	0.206200512992082	0.175582990397805	0.162770083102493	0.156699119146963	0.15824357912179	0.176856141936942	0.205984925188435	0.174846269868894	0.149716491736036	0.212282452056313	0.179416809605489	0.151345683327508	0.200450704225352	0.197951052931133	0.216365407511635	0.168438459721238	0.15449303219606	0.213004240513211	0.156088008293975	0.240979231929458	0.212024595764063	0.182638888888889	0.197579706772167	0.209856733524355	0.223729593009887	0.188902007083825	0.20380687093779	0.202314869493327	0.220890016140189	0.188923939712583	0.190930519699181	0.194438006952491	0.19706546275395	0.176000912512832	0.184758835040866	0.168840242198416	0.181938591210114	0
