GCA.000598305.1.ASM59830v1	GCA.000598765.2.ASM59876v2	GCA.003472195.1.ASM347219v1	GCA.003458955.1.ASM345895v1	GCA.015548825.1.ASM1554882v1	GCA.000599085.1.ASM59908v1	GCA.000601075.2.ASM60107v2	GCA.000613425.1.ASM61342v1	GCA.003475385.1.ASM347538v1	GCA.000598585.1.ASM59858v1	GCA.000598525.1.ASM59852v1	GCA.002811065.1.Bfra.12905.v1	GCA.015556305.1.ASM1555630v1	GCA.000599305.1.ASM59930v1	GCA.007896605.1.ASM789660v1	GCA.007896745.1.ASM789674v1	GCA.000598705.1.ASM59870v1	GCA.000599065.2.ASM59906v2	GCA.003852685.1.ASM385268v1	GCA.004167855.1.ASM416785v1	GCA.001699875.1.ASM169987v1	GCA.000599145.2.ASM59914v2	GCA.014042405.1.ASM1404240v1	P16.C3	GCA.000273155.1.Bact.frag.CL07T12C05.V1	GCA.015553295.1.ASM1555329v1	GCA.007896595.1.ASM789659v1	GCA.000598645.1.ASM59864v1	GCA.015831745.1.ASM1583174v1	GCA.004798445.1.ASM479844v1	GCA.015558985.1.ASM1555898v1	GCA.000598445.1.ASM59844v1	GCA.000599185.2.ASM59918v2	GCA.014042525.1.ASM1404252v1	GCA.000598365.1.ASM59836v1	GCA.003363115.1.ASM336311v1	GCA.000273765.1.Bact.frag.CL05T00C42.V1	GCA.003469305.1.ASM346930v1	GCA.000598425.1.ASM59842v1	GCA.000598505.1.ASM59850v1	GCA.000598905.1.ASM59890v1	GCA.015669295.1.ASM1566929v1	GCA.013327815.1.ASM1332781v1	GCA.000273115.1.Bact.frag.CL03T12C07.V1	GCA.003466635.1.ASM346663v1	GCA.003439635.1.ASM343963v1	GCA.015551365.1.ASM1555136v1	GCA.014042465.1.ASM1404246v1	GCA.000598805.1.ASM59880v1	GCA.902374115.1.MGYG.HGUT.01337
GCA.007896595.1.ASM789659v1	0.00794459886005721	0.007718979307009	0.00800508571578008	0.00950987224855471	0.00890820098720502	0.00791153172723257	0.00789517331598243	0.00774476937535554	0.00754934968231842	0.00733007214211881	0.00747664877741294	0.00749779683918605	0.00750990695597561	0.00786464726542436	0.00744325556907508	0.00701833675052103	0.00765623310979954	0.00734398950202889	0.00721967504295601	0.00657906905493806	0.00672241622672437	0.00702486351632169	0.00617112437442581	0.00646143606900523	0.00593647870696363	0.00527793030704021	0	0.00791565514197626	0.0077260859048577	0.00800328465158553	0.00805786490614892	0.00941357582172818	0.0101875445626409	0.0100155887665461	0.0110724002249526	0.0111435706801605	0.0115070047408847	0.0115225511562189	0.0116291588540699	0.0120547116218192	0.0118245077592035	0.0106449534012677	0.00852812097502069	0.00781691792588995	0.0084381056466264	0.00854612505724268	0.00863324391767516	0.00790748825975868	0.00818421010256882	0.00771712644101886
GCA.000598645.1.ASM59864v1	0.00726562690366577	0.00704000735061756	0.00732611375938864	0.00883090029216327	0.00822922903081358	0.00723255977084112	0.00721620135959099	0.00738537100546651	0.00718995131242939	0.00697067377222979	0.00711725040752391	0.00713839846929703	0.00749629997892705	0.0078510402883758	0.00742964859202653	0.00700472977347247	0.00764262613275098	0.00733038252498033	0.00772469736306047	0.00708409137504251	0.00722743854682883	0.00752988583642615	0.00717815239573792	0.00746846409031734	0.0075589194998325	0.00825820150015404	0.00791565514197626	0	0.00502645284640107	0.00637354801288302	0.00642812826744641	0.00778383918302567	0.00855780792393837	0.00838585212784356	0.00944266358625009	0.00951383404145799	0.00987726810218222	0.00989281451751639	0.00999942221536743	0.0104249749831167	0.010194771120501	0.00901521676256514	0.00689838433631818	0.00658381529777249	0.00720500301850894	0.00731302242912521	0.00740014128955769	0.00667438563164121	0.00695110747445136	0.00703815448462742
GCA.015831745.1.ASM1583174v1	0.00707605766654722	0.00685043811349901	0.00713654452227009	0.00864133105504472	0.00803965979369503	0.00704299053372257	0.00702663212247244	0.00719580176834796	0.00700038207531084	0.00678110453511124	0.00692768117040536	0.00694882923217848	0.0073067307418085	0.00766147105125725	0.00724007935490798	0.00681516053635392	0.00745305689563243	0.00714081328786178	0.00753512812594192	0.00689452213792396	0.00703786930971027	0.0073403165993076	0.00698858315861937	0.00727889485319879	0.00736935026271395	0.00806863226303549	0.0077260859048577	0.00502645284640107	0	0.00618397877576447	0.00623855903032786	0.00759426994590712	0.00836823868681982	0.00819628289072501	0.00925309434913154	0.00932426480433944	0.00968769886506367	0.00970324528039784	0.00980985297824888	0.0102354057459981	0.0100052018833825	0.00882564752544659	0.00670881509919963	0.00639424606065394	0.00701543378139038	0.00712345319200666	0.00721057205243914	0.00648481639452266	0.00676153823733281	0.00684858524750887
GCA.004798445.1.ASM479844v1	0.00735325641327505	0.00712763686022684	0.00741374326899792	0.00891852980177255	0.00831685854042286	0.0073201892804504	0.00730383086920027	0.00747300051507579	0.00727758082203867	0.00705830328183907	0.00720487991713319	0.00722602797890631	0.00758392948853633	0.00793866979798508	0.00751727810163581	0.00709235928308175	0.00773025564236026	0.00741801203458961	0.00781232687266975	0.00717172088465179	0.00731506805643811	0.00761751534603543	0.0072657819053472	0.00755609359992662	0.00764654900944178	0.00834583100976332	0.00800328465158553	0.00637354801288302	0.00618397877576447	0	0.00487348746369238	0.00742998090993178	0.00820394965084448	0.00803199385474967	0.0090888053131562	0.0091599757683641	0.00952340982908833	0.0095389562444225	0.00964556394227354	0.0100711167100228	0.00984091284740713	0.00866135848947125	0.00654452606322429	0.00667144480738177	0.00729263252811822	0.00740065193873449	0.00748777079916697	0.00676201514125049	0.00703873698406064	0.0071257839942367
GCA.015558985.1.ASM1555898v1	0.00740783666783843	0.00718221711479022	0.0074683235235613	0.00897311005633594	0.00837143879498624	0.00737476953501379	0.00735841112376365	0.00752758076963918	0.00733216107660206	0.00711288353640245	0.00725946017169658	0.00728060823346969	0.00763850974309972	0.00799325005254847	0.0075718583561992	0.00714693953764514	0.00778483589692365	0.007472592289153	0.00786690712723313	0.00722630113921518	0.00736964831100149	0.00767209560059881	0.00732036215991058	0.00761067385449	0.00770112926400516	0.0084004112643267	0.00805786490614892	0.00642812826744641	0.00623855903032786	0.00487348746369238	0	0.00748456116449516	0.00825852990540786	0.00808657410931306	0.00914338556771959	0.00921455602292749	0.00957799008365171	0.00959353649898588	0.00970014419683693	0.0101256969645862	0.00989549310197051	0.00871593874403463	0.00659910631778767	0.00672602506194515	0.0073472127826816	0.00745523219329788	0.00754235105373036	0.00681659539581388	0.00709331723862402	0.00718036424880008
GCA.000598445.1.ASM59844v1	0.0087635475834177	0.00853792803036949	0.00882403443914057	0.0103288209719152	0.00972714971056551	0.00873048045059305	0.00871412203934292	0.00888329168521844	0.00868787199218132	0.00846859445198172	0.00861517108727584	0.00863631914904896	0.00899422065867898	0.00934896096812773	0.00892756927177846	0.0085026504532244	0.00914054681250291	0.00882830320473226	0.0092226180428124	0.00858201205479444	0.00872535922658075	0.00902780651617808	0.00867607307548985	0.00896638477006927	0.00905684017958443	0.00975612217990597	0.00941357582172818	0.00778383918302567	0.00759426994590712	0.00742998090993178	0.00748456116449516	0	0.00702167969286314	0.00684972389676833	0.00790653535517486	0.00797770581038276	0.00834113987110699	0.00835668628644116	0.0084632939842922	0.00888884675204145	0.00865864288942579	0.00747908853148991	0.00722300695443407	0.00808173597752442	0.00870292369826086	0.00881094310887714	0.00889806196930962	0.00817230631139314	0.00844902815420329	0.00853607516437935
GCA.000599185.2.ASM59918v2	0.0095375163243304	0.00931189677128219	0.00959800318005326	0.0111027897128279	0.0105011184514782	0.00950444919150575	0.00948809078025562	0.00965726042613114	0.00946184073309402	0.00924256319289442	0.00938913982818854	0.00941028788996166	0.00976818939959168	0.0101229297090404	0.00970153801269116	0.0092766191941371	0.00991451555341561	0.00960227194564496	0.0099965867837251	0.00935598079570714	0.00949932796749345	0.00980177525709078	0.00945004181640255	0.00974035351098197	0.00983080892049713	0.0105300909208187	0.0101875445626409	0.00855780792393837	0.00836823868681982	0.00820394965084448	0.00825852990540786	0.00702167969286314	0	0.00549003323113862	0.00757572024598034	0.00764689070118824	0.00801032476191247	0.00802587117724664	0.00813247887509768	0.00855803164284693	0.00832782778023127	0.00714827342229539	0.00799697569534677	0.00885570471843712	0.00947689243917356	0.00958491184978984	0.00967203071022232	0.00894627505230584	0.00922299689511599	0.00931004390529205
GCA.014042525.1.ASM1404252v1	0.00936556052823559	0.00913994097518738	0.00942604738395846	0.0109308339167331	0.0103291626553834	0.00933249339541094	0.00931613498416081	0.00948530463003634	0.00928988493699921	0.00907060739679961	0.00921718403209373	0.00923833209386685	0.00959623360349688	0.00995097391294562	0.00952958221659635	0.00910466339804229	0.00974255975732081	0.00943031614955016	0.00982463098763029	0.00918402499961234	0.00932737217139865	0.00962981946099597	0.00927808602030774	0.00956839771488716	0.00965885312440232	0.0103581351247239	0.0100155887665461	0.00838585212784356	0.00819628289072501	0.00803199385474967	0.00808657410931306	0.00684972389676833	0.00549003323113862	0	0.00740376444988553	0.00747493490509344	0.00783836896581766	0.00785391538115183	0.00796052307900288	0.00838607584675212	0.00815587198413646	0.00697631762620058	0.00782501989925197	0.00868374892234231	0.00930493664307876	0.00941295605369504	0.00950007491412752	0.00877431925621103	0.00905104109902118	0.00913808810919724
GCA.000598365.1.ASM59836v1	0.0104223719866421	0.0101967524335939	0.010482858842365	0.0119876453751396	0.0113859741137899	0.0103893048538175	0.0103729464425673	0.0105421160884429	0.0103466963954057	0.0101274188552061	0.0102739954905003	0.0102951435522734	0.0106530450619034	0.0110077853713522	0.0105863936750029	0.0101614748564488	0.0107993712157273	0.0104871276079567	0.0108814424460368	0.0102408364580189	0.0103841836298052	0.0106866309194025	0.0103348974787143	0.0106252091732937	0.0107156645828088	0.0114149465831304	0.0110724002249526	0.00944266358625009	0.00925309434913154	0.0090888053131562	0.00914338556771959	0.00790653535517486	0.00757572024598034	0.00740376444988553	0	0.00694992726722892	0.00731336132795314	0.00732890774328731	0.00743551544113836	0.0078610682088876	0.00763086434627194	0.00696576830651991	0.0088818313576585	0.00974056038074884	0.0103617481014853	0.0104697675121016	0.010556886372534	0.00983113071461756	0.0101078525574277	0.0101948995676038
GCA.003363115.1.ASM336311v1	0.01049354244185	0.0102679228888018	0.0105540292975729	0.0120588158303475	0.0114571445689978	0.0104604753090254	0.0104441168977752	0.0106132865436508	0.0104178668506136	0.010198589310414	0.0103451659457082	0.0103663140074813	0.0107242155171113	0.0110789558265601	0.0106575641302108	0.0102326453116567	0.0108705416709352	0.0105582980631646	0.0109526129012447	0.0103120069132268	0.0104553540850131	0.0107578013746104	0.0104060679339222	0.0106963796285016	0.0107868350380168	0.0114861170383383	0.0111435706801605	0.00951383404145799	0.00932426480433944	0.0091599757683641	0.00921455602292749	0.00797770581038276	0.00764689070118824	0.00747493490509344	0.00694992726722892	0	0.0059517922766229	0.00696139320290366	0.0070680009007547	0.00749355366850395	0.00726334980588829	0.00703693876172781	0.0089530018128664	0.00981173083595674	0.0104329185566932	0.0105409379673095	0.0106280568277419	0.00990230116982546	0.0101790230126356	0.0102660700228117
GCA.000273765.1.Bact.frag.CL05T00C42.V1	0.0108569765025742	0.010631356949526	0.0109174633582971	0.0124222498910717	0.0118205786297221	0.0108239093697496	0.0108075509584995	0.010976720604375	0.0107813009113379	0.0105620233711383	0.0107086000064324	0.0107297480682055	0.0110876495778355	0.0114423898872843	0.011020998190935	0.0105960793723809	0.0112339757316595	0.0109217321238888	0.0113160469619689	0.010675440973951	0.0108187881457373	0.0111212354353346	0.0107695019946464	0.0110598136892258	0.011150269098741	0.0118495510990625	0.0115070047408847	0.00987726810218222	0.00968769886506367	0.00952340982908833	0.00957799008365171	0.00834113987110699	0.00801032476191247	0.00783836896581766	0.00731336132795314	0.0059517922766229	0	0.00732482726362789	0.00743143496147893	0.00785698772922817	0.00762678386661251	0.00740037282245204	0.00931643587359063	0.010175164896681	0.0107963526174174	0.0109043720280337	0.0109914908884662	0.0102657352305497	0.0105424570733598	0.0106295040835359
GCA.003469305.1.ASM346930v1	0.0108725229179084	0.0106469033648602	0.0109330097736313	0.0124377963064059	0.0118361250450562	0.0108394557850838	0.0108230973738336	0.0109922670197092	0.010796847326672	0.0105775697864724	0.0107241464217666	0.0107452944835397	0.0111031959931697	0.0114579363026185	0.0110365446062692	0.0106116257877151	0.0112495221469936	0.010937278539223	0.0113315933773031	0.0106909873892852	0.0108343345610715	0.0111367818506688	0.0107850484099806	0.01107536010456	0.0111658155140751	0.0118650975143967	0.0115225511562189	0.00989281451751639	0.00970324528039784	0.0095389562444225	0.00959353649898588	0.00835668628644116	0.00802587117724664	0.00785391538115183	0.00732890774328731	0.00696139320290366	0.00732482726362789	0	0.00562964196550158	0.00703071540708624	0.00680051154447058	0.00741591923778621	0.0093319822889248	0.0101907113120151	0.0108118990327516	0.0109199184433679	0.0110070373038003	0.0102812816458839	0.010558003488694	0.0106450504988701
GCA.000598425.1.ASM59842v1	0.0109791306157595	0.0107535110627112	0.0110396174714823	0.012544404004257	0.0119427327429073	0.0109460634829348	0.0109297050716847	0.0110988747175602	0.0109034550245231	0.0106841774843235	0.0108307541196176	0.0108519021813907	0.0112098036910207	0.0115645440004695	0.0111431523041202	0.0107182334855662	0.0113561298448447	0.011043886237074	0.0114382010751542	0.0107975950871362	0.0109409422589225	0.0112433895485198	0.0108916561078316	0.011181967802411	0.0112724232119262	0.0119717052122477	0.0116291588540699	0.00999942221536743	0.00980985297824888	0.00964556394227354	0.00970014419683693	0.0084632939842922	0.00813247887509768	0.00796052307900288	0.00743551544113836	0.0070680009007547	0.00743143496147893	0.00562964196550158	0	0.00713732310493728	0.00690711924232162	0.00752252693563725	0.00943858998677584	0.0102973190098662	0.0109185067306026	0.0110265261412189	0.0111136450016514	0.0103878893437349	0.0106646111865451	0.0107516581967211
GCA.000598505.1.ASM59850v1	0.0114046833835087	0.0111790638304605	0.0114651702392316	0.0129699567720062	0.0123682855106565	0.0113716162506841	0.0113552578394339	0.0115244274853095	0.0113290077922723	0.0111097302520727	0.0112563068873668	0.01127745494914	0.01163535645877	0.0119900967682187	0.0115687050718695	0.0111437862533154	0.0117816826125939	0.0114694390048233	0.0118637538429034	0.0112231478548855	0.0113664950266718	0.0116689423162691	0.0113172088755809	0.0116075205701603	0.0116979759796754	0.012397257979997	0.0120547116218192	0.0104249749831167	0.0102354057459981	0.0100711167100228	0.0101256969645862	0.00888884675204145	0.00855803164284693	0.00838607584675212	0.0078610682088876	0.00749355366850395	0.00785698772922817	0.00703071540708624	0.00713732310493728	0	0.00613254388078032	0.00794807970338649	0.00986414275452508	0.0107228717776154	0.0113440594983519	0.0114520789089681	0.0115391977694006	0.0108134421114841	0.0110901639542943	0.0111772109644704
GCA.000598905.1.ASM59890v1	0.011174479520893	0.0109488599678448	0.0112349663766159	0.0127397529093905	0.0121380816480409	0.0111414123880684	0.0111250539768183	0.0112942236226938	0.0110988039296567	0.0108795263894571	0.0110261030247512	0.0110472510865243	0.0114051525961543	0.0117598929056031	0.0113385012092538	0.0109135823906997	0.0115514787499783	0.0112392351422076	0.0116335499802877	0.0109929439922698	0.0111362911640561	0.0114387384536534	0.0110870050129652	0.0113773167075446	0.0114677721170598	0.0121670541173813	0.0118245077592035	0.010194771120501	0.0100052018833825	0.00984091284740713	0.00989549310197051	0.00865864288942579	0.00832782778023127	0.00815587198413646	0.00763086434627194	0.00726334980588829	0.00762678386661251	0.00680051154447058	0.00690711924232162	0.00613254388078032	0	0.00771787584077083	0.00963393889190942	0.0104926679149998	0.0111138556357362	0.0112218750463525	0.011308993906785	0.0105832382488685	0.0108599600916786	0.0109470071018547
GCA.015669295.1.ASM1566929v1	0.00999492516295717	0.00976930560990896	0.01005541201868	0.0115601985514547	0.010958527290105	0.00996185803013252	0.00994549961888239	0.0101146692647579	0.00991924957172079	0.00969997203152119	0.00984654866681531	0.00986769672858842	0.0102255982382185	0.0105803385476672	0.0101589468513179	0.00973402803276387	0.0103719243920424	0.0100596807842717	0.0104539956223519	0.00981338963433391	0.00995673680612022	0.0102591840957175	0.00990745065502931	0.0101977623496087	0.0102882177591239	0.0109874997594454	0.0106449534012677	0.00901521676256514	0.00882564752544659	0.00866135848947125	0.00871593874403463	0.00747908853148991	0.00714827342229539	0.00697631762620058	0.00696576830651991	0.00703693876172781	0.00740037282245204	0.00741591923778621	0.00752252693563725	0.00794807970338649	0.00771787584077083	0	0.00845438453397354	0.00931311355706389	0.00993430127780033	0.0100423206884166	0.0101294395488491	0.00940368389093261	0.00968040573374276	0.00976745274391882
GCA.013327815.1.ASM1332781v1	0.00787809273671021	0.007652473183662	0.00793857959243307	0.00944336612520771	0.00884169486385802	0.00784502560388556	0.00782866719263543	0.00799783683851095	0.00780241714547383	0.00758313960527422	0.00772971624056835	0.00775086430234146	0.00810876581197149	0.00846350612142024	0.00804211442507097	0.00761719560651691	0.00825509196579542	0.00794284835802477	0.00833716319610491	0.00769655720808695	0.00783990437987326	0.00814235166947059	0.00779061822878235	0.00808092992336177	0.00817138533287694	0.00887066733319848	0.00852812097502069	0.00689838433631818	0.00670881509919963	0.00654452606322429	0.00659910631778767	0.00722300695443407	0.00799697569534677	0.00782501989925197	0.0088818313576585	0.0089530018128664	0.00931643587359063	0.0093319822889248	0.00943858998677584	0.00986414275452508	0.00963393889190942	0.00845438453397354	0	0.00719628113081693	0.00781746885155337	0.00792548826216965	0.00801260712260213	0.00728685146468565	0.0075635733074958	0.00765062031767186
GCA.000273115.1.Bact.frag.CL03T12C07.V1	0.00716688968757947	0.00694127013453126	0.00722737654330233	0.00873216307607697	0.00813049181472728	0.00713382255475482	0.00711746414350469	0.00728663378938021	0.00709121409634309	0.00687193655614348	0.00701851319143761	0.00703966125321072	0.00739756276284075	0.0077523030722895	0.00733091137594023	0.00690599255738617	0.00754388891666468	0.00723164530889403	0.00762596014697417	0.00698535415895621	0.00712870133074252	0.00743114862033984	0.00707941517965161	0.00736972687423103	0.0074601822837462	0.00815946428406774	0.00781691792588995	0.00658381529777249	0.00639424606065394	0.00667144480738177	0.00672602506194515	0.00808173597752442	0.00885570471843712	0.00868374892234231	0.00974056038074884	0.00981173083595674	0.010175164896681	0.0101907113120151	0.0102973190098662	0.0107228717776154	0.0104926679149998	0.00931311355706389	0.00719628113081693	0	0.00539780915904191	0.00681870829495551	0.00690582715538799	0.00618007149747151	0.00645679334028165	0.00693941726854112
GCA.003466635.1.ASM346663v1	0.00778807740831591	0.0075624578552677	0.00784856426403878	0.00935335079681341	0.00875167953546372	0.00775501027549127	0.00773865186424113	0.00790782151011666	0.00771240181707953	0.00749312427687993	0.00763970091217406	0.00766084897394717	0.0080187504835772	0.00837349079302595	0.00795209909667667	0.00752718027812261	0.00816507663740113	0.00785283302963048	0.00824714786771061	0.00760654187969266	0.00774988905147897	0.00805233634107629	0.00770060290038806	0.00799091459496748	0.00808137000448264	0.00878065200480418	0.0084381056466264	0.00720500301850894	0.00701543378139038	0.00729263252811822	0.0073472127826816	0.00870292369826086	0.00947689243917356	0.00930493664307876	0.0103617481014853	0.0104329185566932	0.0107963526174174	0.0108118990327516	0.0109185067306026	0.0113440594983519	0.0111138556357362	0.00993430127780033	0.00781746885155337	0.00539780915904191	0	0.00743989601569195	0.00752701487612443	0.00680125921820795	0.0070779810610181	0.00756060498927756
GCA.003439635.1.ASM343963v1	0.00789609681893219	0.00767047726588398	0.00795658367465506	0.00946137020742969	0.00885969894608	0.00786302968610754	0.00784667127485741	0.00801584092073294	0.00782042122769581	0.00760114368749621	0.00774772032279033	0.00776886838456345	0.00812676989419348	0.00848151020364222	0.00806011850729295	0.00763519968873889	0.0082730960480174	0.00796085244024675	0.00835516727832689	0.00771456129030893	0.00785790846209525	0.00816035575169257	0.00780862231100434	0.00809893400558376	0.00818938941509892	0.00888867141542046	0.00854612505724268	0.00731302242912521	0.00712345319200666	0.00740065193873449	0.00745523219329788	0.00881094310887714	0.00958491184978984	0.00941295605369504	0.0104697675121016	0.0105409379673095	0.0109043720280337	0.0109199184433679	0.0110265261412189	0.0114520789089681	0.0112218750463525	0.0100423206884166	0.00792548826216965	0.00681870829495551	0.00743989601569195	0	0.00612693020774018	0.00654827770834133	0.00682499955115148	0.00766862439989384
GCA.015551365.1.ASM1555136v1	0.00798321567936467	0.00775759612631646	0.00804370253508754	0.00954848906786217	0.00894681780651248	0.00795014854654003	0.00793379013528989	0.00810295978116542	0.00790754008812829	0.00768826254792869	0.00783483918322282	0.00785598724499593	0.00821388875462596	0.00856862906407471	0.00814723736772543	0.00772231854917137	0.00836021490844989	0.00804797130067924	0.00844228613875937	0.00780168015074142	0.00794502732252773	0.00824747461212505	0.00789574117143682	0.00818605286601624	0.0082765082755314	0.00897579027585294	0.00863324391767516	0.00740014128955769	0.00721057205243914	0.00748777079916697	0.00754235105373036	0.00889806196930962	0.00967203071022232	0.00950007491412752	0.010556886372534	0.0106280568277419	0.0109914908884662	0.0110070373038003	0.0111136450016514	0.0115391977694006	0.011308993906785	0.0101294395488491	0.00801260712260213	0.00690582715538799	0.00752701487612443	0.00612693020774018	0	0.00663539656877381	0.00691211841158396	0.00775574326032632
GCA.014042465.1.ASM1404246v1	0.00725746002144819	0.00703184046839998	0.00731794687717106	0.00882273340994569	0.008221062148596	0.00722439288862354	0.00720803447737341	0.00737720412324893	0.00718178443021181	0.00696250689001221	0.00710908352530633	0.00713023158707945	0.00748813309670947	0.00784287340615822	0.00742148170980895	0.00699656289125489	0.0076344592505334	0.00732221564276275	0.00771653048084289	0.00707592449282493	0.00721927166461125	0.00752171895420857	0.00716998551352034	0.00746029720809976	0.00755075261761492	0.00825003461793646	0.00790748825975868	0.00667438563164121	0.00648481639452266	0.00676201514125049	0.00681659539581388	0.00817230631139314	0.00894627505230584	0.00877431925621103	0.00983113071461756	0.00990230116982546	0.0102657352305497	0.0102812816458839	0.0103878893437349	0.0108134421114841	0.0105832382488685	0.00940368389093261	0.00728685146468565	0.00618007149747151	0.00680125921820795	0.00654827770834133	0.00663539656877381	0	0.00508298597962633	0.00702998760240984
GCA.000598805.1.ASM59880v1	0.00753418186425834	0.00730856231121013	0.0075946687199812	0.00909945525275584	0.00849778399140614	0.00750111473143369	0.00748475632018356	0.00765392596605908	0.00745850627302196	0.00723922873282235	0.00738580536811648	0.00740695342988959	0.00776485493951962	0.00811959524896837	0.0076982035526191	0.00727328473406504	0.00791118109334355	0.0075989374855729	0.00799325232365304	0.00735264633563508	0.00749599350742139	0.00779844079701872	0.00744670735633048	0.0077370190509099	0.00782747446042507	0.00852675646074661	0.00818421010256882	0.00695110747445136	0.00676153823733281	0.00703873698406064	0.00709331723862402	0.00844902815420329	0.00922299689511599	0.00905104109902118	0.0101078525574277	0.0101790230126356	0.0105424570733598	0.010558003488694	0.0106646111865451	0.0110901639542943	0.0108599600916786	0.00968040573374276	0.0075635733074958	0.00645679334028165	0.0070779810610181	0.00682499955115148	0.00691211841158396	0.00508298597962633	0	0.00730670944521998
GCA.902374115.1.MGYG.HGUT.01337	0.00462455570794569	0.00642580574626604	0.00671191215503712	0.00821669868781176	0.00761502742646206	0.00661835816648961	0.00660199975523947	0.00718684230450912	0.006991422611472	0.0067721450712724	0.00691872170656652	0.00693986976833964	0.00729777127796966	0.00765251158741841	0.00723111989106914	0.00680620107251508	0.00744409743179359	0.00713185382402294	0.00752616866210308	0.00688556267408512	0.00702890984587143	0.00733135713546876	0.00697962369478052	0.00726993538935994	0.00736039079887511	0.00805967279919665	0.00771712644101886	0.00703815448462742	0.00684858524750887	0.0071257839942367	0.00718036424880008	0.00853607516437935	0.00931004390529205	0.00913808810919724	0.0101948995676038	0.0102660700228117	0.0106295040835359	0.0106450504988701	0.0107516581967211	0.0111772109644704	0.0109470071018547	0.00976745274391882	0.00765062031767186	0.00693941726854112	0.00756060498927756	0.00766862439989384	0.00775574326032632	0.00702998760240984	0.00730670944521998	0
