isolate	sample	host_site	site	host	genus_sp	classification	taxonomy_Genus	taxonomy_Species	Completeness	Contamination	GC	GC std	Genome.size	# ambiguous bases	# scaffolds	# contigs	Longest scaffold	Longest contig	N50 (scaffolds)	N50 (contigs)	Mean scaffold length	Mean contig length	Coding density	Translation table	predicted.genes	percent_mapped	coverage_mean	coverage_std	dataset	isolation_source	infection_status	included_analysis	isolate_old
GCA.016759925.1.ASM1675992v1	SAMN11961942	missing_Canada:Lethbridge	Canada:Lethbridge	missing	missing	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	1.0890026909444386	0.4279683015194478	0.029058124998073896	6106034	0	358	358	868373	868373	160777	160777	17055.96089385475	17055.96089385475	0.9019633693490734	11	5011	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_016759925.1_ASM1675992v1
GCA.016760005.1.ASM1676000v1	SAMN11961941	missing_Canada:Lethbridge	Canada:Lethbridge	missing	missing	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	1.626835947224297	0.42807437865258147	0.031949156939982036	6118960	0	399	399	519222	519222	160777	160777	15335.739348370927	15335.739348370927	0.9020696327480486	11	5056	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_016760005.1_ASM1676000v1
GCA.015546775.1.ASM1554677v1	SAMN15532508	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.08090614886731391	0.4283794550586209	0.04893180714571147	6433122	687	96	103	438131	438131	172181	156228	67011.6875	62450.82524271845	0.9022686030204309	11	5313	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015546775.1_ASM1554677v1
GCA.016760015.1.ASM1676001v1	SAMN11961939	missing_Canada:Lethbridge	Canada:Lethbridge	missing	missing	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	3.3136846971798426	0.43052607232453494	0.044827681265781086	6364258	0	911	911	606986	606986	150716	150716	6986.01317233809	6986.01317233809	0.9006386918946403	11	5621	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_016760015.1_ASM1676001v1
GCA.003474715.1.ASM347471v1	SAMN09734658	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.30651872399447	0.7281553398058253	0.4288216351340055	0.044298456170667806	6532363	617	105	147	402151	402151	160972	146766	62212.98095238095	44433.6462585034	0.9020483093177767	11	5255	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003474715.1_ASM347471v1
GCA.016759985.1.ASM1675998v1	SAMN11961940	missing_Canada:Lethbridge	Canada:Lethbridge	missing	missing	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.40085319211532805	0.42983774777531675	0.041950484376249125	6261116	0	490	490	571615	571615	145695	145695	12777.787755102041	12777.787755102041	0.9011353566999877	11	5196	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_016759985.1_ASM1675998v1
GCA.015547765.1.ASM1554776v1	SAMN15532570	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.16181229773462782	0.42702467451571186	0.04569147242817074	6368231	1257	105	117	393231	393231	142162	136061	60649.81904761905	54418.581196581195	0.900700053123073	11	4997	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015547765.1_ASM1554776v1
GCA.015668615.1.ASM1566861v1	SAMN15533013	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.39590075512405	0.5663430420711975	0.43301505032978144	0.056968008548415244	6779819	632	127	133	372042	372042	142583	135977	53384.40157480315	50971.33082706767	0.9005361352567082	11	5570	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015668615.1_ASM1566861v1
GCA.015670025.1.ASM1567002v1	SAMN15532783	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.18492834026814609	0.42871902875653223	0.05244933654702039	7008561	1214	151	160	633352	633352	150835	132116	46414.31125827815	43795.91875	0.8974201694185154	11	5821	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015670025.1_ASM1567002v1
GCA.015547465.1.ASM1554746v1	SAMN15533274	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.08090614886731391	0.4334338281208427	0.04200876739201409	6653351	933	83	92	468026	468026	147129	128523	80160.85542168675	72308.89130434782	0.9003816272431742	11	5377	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015547465.1_ASM1554746v1
GCA.000159875.2.Bact.sp.1.1.6.V2	SAMN02463690	human_not determined	not determined	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.4045307443365696	0.4302464185672492	0.03236365281599612	6760735	8200	15	97	1327443	360329	1201016	116440	450715.6666666667	69613.762886597935	0.8927107777482773	11	5469	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000159875.2_Bact_sp_1_1_6_V2
GCA.001049535.1.3731	SAMEA3334961	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.37124364308829	0.8072635742538655	0.429944248992152	0.03966883013420228	7076464	0	175	175	292131	292131	97716	97716	40436.93714285714	40436.93714285714	0.8969811759093242	11	5833	NA	NA	NA	ncbi_genomes	colon	FALSE	1	GCA_001049535.1_3731
GCA.015556665.1.ASM1555666v1	SAMN15533351	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.1348435814455232	0.42814582604445445	0.03349629416125778	6162990	634	141	147	251773	251773	91171	90151	43709.14893617021	41920.78911564626	0.903244691294323	11	4821	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015556665.1_ASM1555666v1
GCA.001816245.2.ASM181624v2	SAMN05862073	human_Sweden:Solna	Sweden:Solna	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.18878101402373246	0.42904792035345407	0.03938066418719263	6533850	384	176	181	302084	302074	88889	88887	37124.14772727273	36096.49723756906	0.9019873428376838	11	5242	NA	NA	NA	ncbi_genomes	appendix	FALSE	1	GCA_001816245.2_ASM181624v2
GCA.001578565.1.ASM157856v1	SAMN04324905	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.08090614886731391	0.43044277284792176	0.036727547407025024	6089777	7900	108	187	460951	313240	143966	83684	56386.82407407407	32523.4064171123	0.8990041835686265	11	4794	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_001578565.1_ASM157856v1
GCA.007556425.1.ASM755642v1	SAMN10476872	human_USA: Boston, Massachusetts	USA: Boston, Massachusetts	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.8339556883246203	0.4303426022398043	0.04662544434092632	6831212	3294	155	282	575402	319485	96797	77437	44072.33548387097	24212.475177304965	0.8996358186512144	11	5655	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_007556425.1_ASM755642v1
GCA.004349615.1.ASM434961v1	SAMN10689999	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.29881337648328	1.051779935275081	0.42927162764859955	0.03162755746825856	6110649	958	183	235	333857	250063	78799	58006	33391.524590163935	25998.685106382978	0.903528741382462	11	4768	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_004349615.1_ASM434961v1
GCA.004349635.1.ASM434963v1	SAMN10689998	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.46062567421791	0.6742179072276159	0.4287722520923105	0.050079838400858556	6627629	1342	258	326	273696	247880	72231	57960	25688.48449612403	20326.03374233129	0.9005377337808136	11	5418	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_004349635.1_ASM434963v1
GCA.016760085.1.ASM1676008v1	SAMN11961934	missing_Canada:Lethbridge	Canada:Lethbridge	missing	missing	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.18878101402373246	0.4299237366310771	0.03422600857371685	5474457	0	251	251	202920	202920	55339	55339	21810.585657370517	21810.585657370517	0.9028979495135316	11	4255	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_016760085.1_ASM1676008v1
GCA.001055755.1.ASM105575v1	SAMN03197381	human_USA: WA	USA: WA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.09076899368162	0.593311758360302	0.4299302834032418	0.03998035913495287	6359255	224	351	354	209587	209587	42751	42751	18117.535612535612	17963.36440677966	0.9017230791971701	11	5132	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_001055755.1_ASM105575v1
GCA.015556535.1.ASM1555653v1	SAMN15532781	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	98.97518878101403	0.2157497303128371	0.4275153606643483	0.04321373817952914	6024348	520	337	362	286512	286512	39007	37164	17876.403560830862	16640.408839779004	0.9036582880006268	11	4734	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015556535.1_ASM1555653v1
GCA.015554205.1.ASM1555420v1	SAMN15532795	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.13700107874865	0.24271844660194175	0.43316592419226113	0.048968031528980355	6503228	198	613	615	104688	104688	18370	18370	10608.854812398042	10574.032520325203	0.9059159543537455	11	5433	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015554205.1_ASM1555420v1
GCA.015670455.1.ASM1567045v1	SAMN15532596	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	98.81055118919197	2.370935429187856	0.4287916123478516	0.03993289634909678	6286956	0	730	730	62719	62719	12602	12602	8612.268493150685	8612.268493150685	0.9056183946571282	11	5356	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015670455.1_ASM1567045v1
GCA.015670015.1.ASM1567001v1	SAMN15532502	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	97.47362669692767	0.6721433905899925	0.43843184409865527	0.042680258891989696	6488973	562	926	931	47457	45831	10998	10976	7007.530237580993	6969.29215896885	0.91248044952568	11	5611	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015670015.1_ASM1567001v1
GCA.001049555.1.7330	SAMEA3334962	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	98.928956695947	3.516665822491065	0.428423980125747	0.05278908861948196	6771374	0	407	407	546760	546760	217107	217107	16637.282555282556	16637.282555282556	0.8896071905052062	11	5695	NA	NA	NA	ncbi_genomes	colon	FALSE	1	GCA_001049555.1_7330
GCA.003463855.1.ASM346385v1	SAMN09736625	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	96.79213540864025	0.24271844660194175	0.43003339344729097	0.05389731253059297	5910608	167	165	166	240326	240326	90312	90312	35821.86666666667	35605.06626506024	0.8965165681770809	11	5164	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003463855.1_ASM346385v1
GCA.003474005.1.ASM347400v1	SAMN09734716	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	97.98954641187652	0	0.42872009234643904	0.05282877804109008	6404173	461	225	227	205125	205125	62319	62319	28462.99111111111	28210.18502202643	0.896871617927873	11	5647	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003474005.1_ASM347400v1
GCA.003463095.1.ASM346309v1	SAMN09736686	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	97.50950326193045	0.08090614886731391	0.4291327610929246	0.05208962065809713	6372846	0	240	240	168977	168977	58885	58885	26553.525	26553.525	0.89784360080253	11	5747	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003463095.1_ASM346309v1
GCA.009102165.1.ASM910216v1	SAMN11944312	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.25304828217448	0.32362459546925565	0.42402308137129235	0.050581343390599096	6322328	0	449	449	198646	198646	35899	35899	14080.90868596882	14080.90868596882	0.8991469597907606	11	5511	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102165.1_ASM910216v1
GCA.003439845.1.ASM343984v1	SAMN09736717	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	96.90578928443006	0.5879180151024811	0.43023976738474545	0.050627100494887736	6490474	100	355	356	208688	208688	40611	40611	18283.025352112676	18231.387640449437	0.8937938893214887	11	5887	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003439845.1_ASM343984v1
