isolate	sample	host_site	site	host	genus_sp	classification	taxonomy_Genus	taxonomy_Species	Completeness	Contamination	GC	GC std	Genome.size	# ambiguous bases	# scaffolds	# contigs	Longest scaffold	Longest contig	N50 (scaffolds)	N50 (contigs)	Mean scaffold length	Mean contig length	Coding density	Translation table	predicted.genes	percent_mapped	coverage_mean	coverage_std	dataset	isolation_source	infection_status	included_analysis	isolate_old
GCA.007896675.1.ASM789667v1	SAMN12414676	human_USA: NH, DHMC	USA: NH, DHMC	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4351348972642646	0.048504649938359755	5260633	0	47	47	754196	754196	581360	581360	111928.36170212766	111928.36170212766	0.8952437853011225	11	4391	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_007896675.1_ASM789667v1
GCA.007896685.1.ASM789668v1	SAMN12414675	human_USA: NH, DHMC	USA: NH, DHMC	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4351543821055744	0.04792927335181764	5259515	0	49	49	960932	960932	581360	581360	107337.04081632652	107337.04081632652	0.8953451031131198	11	4391	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_007896685.1_ASM789668v1
GCA.005844905.1.ASM584490v1	SAMN10863226	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.040453074433656956	0.41961465942315396	0.045317375598178375	7032212	1185	64	75	732593	543561	256365	210683	109878.3125	93747.02666666667	0.9052979347039025	11	5582	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_005844905.1_ASM584490v1
GCA.001405255.1.13414.6.57	SAMEA3545281	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.08090614886731391	0.4266195540761892	0.026728354842965783	6244796	6690	31	56	784881	763212	363637	208405	201445.03225806452	111394.75	0.9010252696805469	11	4834	NA	NA	NA	ncbi_genomes	colon	FALSE	1	GCA_001405255.1_13414_6_57
GCA.003437545.1.ASM343754v1	SAMN09736937	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0	0.42273917083210044	0.05245615998289425	6077136	538	138	189	334364	334364	126435	114591	44037.217391304344	32151.31216931217	0.9012192585454727	11	4885	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003437545.1_ASM343754v1
GCA.003474645.1.ASM347464v1	SAMN09734674	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.5501618122977346	0.4212605046678815	0.05506982990124076	6851463	1889	142	229	341831	341831	141458	111707	48249.73943661972	29910.80349344978	0.9009903432303437	11	5694	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003474645.1_ASM347464v1
GCA.003464695.1.ASM346469v1	SAMN09734252	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.16181229773462782	0.4282591515491266	0.043650021138501124	6186877	520	62	77	1116303	1116303	299930	205461	99788.33870967742	80342.2987012987	0.9033239225541416	11	4905	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003464695.1_ASM346469v1
GCA.003470645.1.ASM347064v1	SAMN09734853	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.16181229773462782	0.420362932008537	0.03891262718753021	6969907	282	98	123	718874	718262	201471	201471	71121.5	56663.617886178865	0.9109378360428626	11	5419	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003470645.1_ASM347064v1
GCA.000263115.1.Bact.frag.CL07T00C01.V1	SAMN02463925	human_not determined	not determined	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4361572406313444	0.03234312357681323	5423654	9430	9	24	3868655	1356635	3868655	579074	602628.2222222222	225592.66666666666	0.8908234190455364	11	4591	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000263115.1_Bact_frag_CL07T00C01_V1
GCA.000598945.1.ASM59894v1	SAMN02314545	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4323611392149929	0.0366737285403165	5050706	0	31	31	798787	798787	565709	565709	162926	162926	0.8927759802292986	11	4183	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598945.1_ASM59894v1
GCA.005845145.1.ASM584514v1	SAMN10863271	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.08090614886731391	0.4198883822778392	0.03611201196466771	6805031	556	71	77	793173	605381	202228	200227	95845.50704225352	88369.8051948052	0.9085567721881062	11	5280	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_005845145.1_ASM584514v1
GCA.015548485.1.ASM1554848v1	SAMN15532636	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.29881337648328	0.4045307443365696	0.4304386110621579	0.0401286613399219	6520957	1126	85	93	617795	579867	210113	201182	76717.14117647058	70105.70967741935	0.8994216646421683	11	5254	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015548485.1_ASM1554848v1
GCA.009102015.1.ASM910201v1	SAMN11944325	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.13700107874865	0.9169363538295576	0.42070221803021557	0.05614607966295959	6637052	82	183	185	384356	384355	109780	109780	36268.043715846994	35875.51351351351	0.8966625543991519	11	5495	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102015.1_ASM910201v1
GCA.003474245.1.ASM347424v1	SAMN09734689	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.16874711049468333	0.41968558052912974	0.044693485303791115	6027336	610	98	136	325539	285833	166063	109729	61503.42857142857	44314.16176470588	0.9002312132590584	11	4819	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003474245.1_ASM347424v1
GCA.015554035.1.ASM1555403v1	SAMN15532761	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	1.1057173678532901	0.42961523153991066	0.040241448557578954	7050897	579	86	90	713043	517837	212014	192150	81987.17441860466	78336.86666666667	0.8970894057876607	11	5794	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015554035.1_ASM1555403v1
GCA.015558645.1.ASM1555864v1	SAMN15532941	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0	0.4174772138683236	0.026202164354466314	6587756	745	59	66	679437	550055	270891	196384	111656.8813559322	99803.19696969698	0.908138826028165	11	5097	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015558645.1_ASM1555864v1
GCA.009025695.1.ASM902569v1	SAMN12414695	human_USA: NH, DHMC	USA: NH, DHMC	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.3965303593556382	0.4332286538090952	0.04056320394636571	5235981	0	54	54	987079	987079	558150	558150	96962.61111111111	96962.61111111111	0.895009741250016	11	4392	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009025695.1_ASM902569v1
GCA.003459425.1.ASM345942v1	SAMN09734417	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.5258899676375405	0.41936972056175453	0.04849236534366801	6853285	1467	98	168	724573	723374	258152	192246	69931.47959183673	40784.630952380954	0.9047504955652654	11	5471	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003459425.1_ASM345942v1
GCA.015556465.1.ASM1555646v1	SAMN15532963	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.12713823393435045	0.42943663177619945	0.03957275839205214	6284899	661	68	75	453046	435572	268747	190026	92424.98529411765	83789.84	0.9012415314868226	11	4869	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015556465.1_ASM1555646v1
GCA.003468875.1.ASM346887v1	SAMN09736419	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.08090614886731391	0.42063734962749544	0.02603371003373176	5953845	629	99	142	444784	444784	124279	107676	60139.84848484849	41924.05633802817	0.9012968930161938	11	4714	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003468875.1_ASM346887v1
GCA.015553655.1.ASM1555365v1	SAMN15532925	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.10787486515641855	0.4201465607962067	0.0411704545385506	5821934	732	118	125	460546	460546	108354	102491	49338.42372881356	46569.616	0.9007728359682539	11	4595	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015553655.1_ASM1555365v1
GCA.003457815.1.ASM345781v1	SAMN09734544	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0	0.4319030342136653	0.029965091275222257	6397762	289	56	84	471582	471582	255956	188408	114245.75	76160.39285714286	0.9025709302721796	11	5061	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003457815.1_ASM345781v1
GCA.015831795.1.ASM1583179v1	SAMN15915569	chicken_Canada: Lethbridge	Canada: Lethbridge	chicken	Gallus gallus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.032362459546925564	0.416396342315142	0.03306499593361627	6544927	1553	115	124	505642	505642	199430	190598	56912.40869565217	52769.145161290326	0.9128224042835008	11	4994	NA	NA	NA	ncbi_genomes	ceacum	FALSE	1	GCA_015831795.1_ASM1583179v1
GCA.000601115.1.ASM60111v1	SAMN02314522	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	1.6728624535315986	0.4324055521591752	0.03575913416030497	5093658	0	36	36	1383888	1383888	544932	544932	141490.5	141490.5	0.8932845511025671	11	4220	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000601115.1_ASM60111v1
GCA.009025495.1.ASM902549v1	SAMN12414701	human_USA: NH, DHMC	USA: NH, DHMC	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.1239157372986369	0.4332789558306462	0.04446879438908116	5276079	0	53	53	1226009	1226009	527045	527045	99548.6603773585	99548.6603773585	0.8921117367651242	11	4485	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009025495.1_ASM902549v1
GCA.003612665.1.ASM361266v1	SAMN10024786	mouse_China:Beijing	China:Beijing	mouse	Mus musculus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.4314994606256742	0.41811346186187265	0.03445731686177434	6457606	0	69	69	505524	505524	186819	186819	93588.49275362318	93588.49275362318	0.9147159179423459	11	4820	NA	NA	NA	ncbi_genomes	ceacum	FALSE	1	GCA_003612665.1_ASM361266v1
GCA.902364285.1.MGYG.HGUT.00196	SAMEA5849698	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0	0.4319030342136653	0.02996509127522226	6397762	289	56	84	471582	471582	255956	188408	114245.75	76160.39285714286	0.902548735010774	11	5060	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_902364285.1_MGYG-HGUT-00196
GCA.009102045.1.ASM910204v1	SAMN11944326	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.13700107874865	0.16181229773462782	0.4203805244795796	0.0435821689841419	6613456	5	154	154	322822	322822	102266	102266	42944.51948051948	42944.48701298701	0.897157855136558	11	5445	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102045.1_ASM910204v1
GCA.009102025.1.ASM910202v1	SAMN11944324	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.02912621359224	0.16181229773462782	0.42127055494287236	0.04420104884036483	6437080	3	150	150	601757	601757	95789	95789	42913.86666666667	42913.846666666665	0.8985016498163764	11	5317	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102025.1_ASM910202v1
GCA.016760095.1.ASM1676009v1	SAMN11961936	missing_Canada:Lethbridge	Canada:Lethbridge	missing	missing	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	2.3744917434237824	0.4295839872475372	0.02912797282988696	6162888	0	568	568	781280	781280	184600	184600	10850.154929577464	10850.154929577464	0.9019224428547136	11	5211	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_016760095.1_ASM1676009v1
GCA.015548155.1.ASM1554815v1	SAMN15533153	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.040453074433656956	0.41962201401568366	0.04682749908892253	7032930	1664	66	78	732591	543562	229846	186782	106559.54545454546	90144.43589743589	0.9053680329535485	11	5594	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015548155.1_ASM1554815v1
GCA.003469705.1.ASM346970v1	SAMN09736329	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.1239157372986369	0.43220388548733296	0.01624240056282764	5112303	100	25	35	1059671	1059671	566397	518766	204492.12	146062.94285714286	0.896362559104967	11	4240	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003469705.1_ASM346970v1
GCA.004167855.1.ASM416785v1	SAMN10239568	human_USA: Cambridge	USA: Cambridge	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4328225733076219	0.03946444201091282	5209622	0	36	36	1066996	1066996	515154	515154	144711.72222222222	144711.72222222222	0.8967065172866668	11	4369	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_004167855.1_ASM416785v1
GCA.015558455.1.ASM1555845v1	SAMN15532609	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.3505933117583603	0.42117774591384644	0.035675116452155535	7078201	885	77	86	656311	656311	241957	186582	91924.68831168831	82294.37209302325	0.9098611356190648	11	5569	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015558455.1_ASM1555845v1
GCA.016760165.1.ASM1676016v1	SAMN11961937	missing_Canada:Lethbridge	Canada:Lethbridge	missing	missing	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.09076899368162	0.7831003947508803	0.4280241480700429	0.028802193310532225	6100032	0	320	320	748512	748512	184600	184600	19062.6	19062.6	0.902496085266438	11	4991	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_016760165.1_ASM1676016v1
GCA.015668785.1.ASM1566878v1	SAMN15654964	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0	0.4189527796553767	0.027977936006849547	6064790	603	109	115	342912	342912	107373	95713	55640.2752293578	52732.06086956522	0.9000806293375369	11	4829	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015668785.1_ASM1566878v1
GCA.002161115.1.ASM216111v1	SAMN06473580	chicken_not applicable	not applicable	chicken	Gallus gallus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0	0.41578997477867663	0.031932184047670766	5692802	0	105	105	289529	289529	95329	95329	54217.1619047619	54217.1619047619	0.9032541444441595	11	4451	NA	NA	NA	ncbi_genomes	ceacum	FALSE	1	GCA_002161115.1_ASM216111v1
GCA.015831785.1.ASM1583178v1	SAMN15915568	chicken_Canada: Lethbridge	Canada: Lethbridge	chicken	Gallus gallus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.08090614886731391	0.4284377600713829	0.0382284139123313	6061513	677	98	105	649114	515082	198325	183352	61852.17346938775	57722.247619047615	0.9040544827669263	11	4684	NA	NA	NA	ncbi_genomes	ceacum	FALSE	1	GCA_015831785.1_ASM1583178v1
GCA.003458305.1.ASM345830v1	SAMN09734511	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.32362459546925565	0.4171908280452673	0.03612170475380951	6566436	551	77	109	539653	482908	245640	184208	85278.38961038961	60237.477064220184	0.911325260765505	11	5057	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003458305.1_ASM345830v1
GCA.003439285.1.ASM343928v1	SAMN09736767	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4332569841470233	0.039074171168286716	4990390	160	40	56	1041720	1018539	494060	494060	124759.75	89111.25	0.8928356300810157	11	4124	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003439285.1_ASM343928v1
GCA.007896745.1.ASM789674v1	SAMN12414696	human_USA: NH, DHMC	USA: NH, DHMC	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4331757049675359	0.03705354167099895	5217758	0	33	33	987079	987079	488392	488392	158113.87878787878	158113.87878787878	0.8957891492859577	11	4366	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_007896745.1_ASM789674v1
GCA.001405735.1.14207.7.66	SAMEA3545406	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.08306364617043	0.16181229773462782	0.41958692010642407	0.0313463139054307	6639065	4852	57	76	550181	522607	250684	183495	116474.82456140351	87292.27631578948	0.9076455796109844	11	5112	NA	NA	NA	ncbi_genomes	colon	FALSE	1	GCA_001405735.1_14207_7_66
GCA.900108155.1.IMG.taxon.2654588179.annotated.assembly	SAMN05216253	missing_missing	missing	missing	missing	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.08090614886731391	0.4293801774353107	0.046506458656979666	6328799	859	78	84	597310	553697	232163	179844	81138.44871794872	75332.61904761905	0.9019758725154646	11	5044	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_900108155.1_IMG-taxon_2654588179_annotated_assembly
GCA.900114865.1.IMG.taxon.2654588180.annotated.assembly	SAMN05216250	missing_missing	missing	missing	missing	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0	0.418878948970351	0.026843980909254127	5867942	20	93	95	318233	318233	105905	94755	63096.15053763441	61767.6	0.8997662212748524	11	4678	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_900114865.1_IMG-taxon_2654588180_annotated_assembly
GCA.009102075.1.ASM910207v1	SAMN11944323	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	98.99676375404529	0.16181229773462782	0.4202884705918978	0.04158173798389762	6552993	20	151	152	640568	640568	93667	93667	43397.30463576159	43111.66447368421	0.8970529954785547	11	5382	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102075.1_ASM910207v1
GCA.015551275.1.ASM1555127v1	SAMN15532628	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.24271844660194175	0.42996508128820005	0.04464775120559939	6091855	565	78	84	543493	543493	192644	177865	78100.70512820513	72515.35714285714	0.9017089211742565	11	4757	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015551275.1_ASM1555127v1
GCA.003439865.1.ASM343986v1	SAMN09736714	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.16181229773462782	0.41937768975325	0.03966013734034154	6715460	160	80	96	440413	440413	183838	182242	83943.25	69951.04166666667	0.9104664460811321	11	5230	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003439865.1_ASM343986v1
GCA.009025705.1.ASM902570v1	SAMN12414697	human_USA: NH, DHMC	USA: NH, DHMC	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.020652622883106153	0.43327113106687415	0.044115747217942904	5224890	0	42	42	987079	987079	479474	479474	124402.14285714286	124402.14285714286	0.8952245884602356	11	4380	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009025705.1_ASM902570v1
GCA.000273155.1.Bact.frag.CL07T12C05.V1	SAMN02463926	human_not determined	not determined	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4362033115742675	0.041058842263193486	5444546	14319	11	35	3416594	984935	3416594	458158	494958.7272727273	155149.34285714285	0.8879761508122073	11	4600	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000273155.1_Bact_frag_CL07T12C05_V1
