GCA.003470645.1.ASM347064v1	GCA.015831805.1.ASM1583180v1	GCA.003474465.1.ASM347446v1	GCA.003612665.1.ASM361266v1	GCA.003439865.1.ASM343986v1	GCA.013361135.1.ASM1336113v1	GCA.005844895.1.ASM584489v1	GCA.001405735.1.14207.7.66	GCA.003458305.1.ASM345830v1	GCA.003472085.1.ASM347208v1	GCA.003472925.1.ASM347292v1	GCA.003468975.1.ASM346897v1	GCA.005844955.1.ASM584495v1	GCA.005844935.1.ASM584493v1	GCA.015557725.1.ASM1555772v1	GCA.000699665.1.ASM69966v1	GCA.015550085.1.ASM1555008v1	GCA.015548845.1.ASM1554884v1	GCA.015554355.1.ASM1555435v1	GCA.015555955.1.ASM1555595v1	GCA.015552185.1.ASM1555218v1	GCA.015670595.1.ASM1567059v1	GCA.015558885.1.ASM1555888v1	GCA.003463955.1.ASM346395v1	GCA.000178275.1.ASM17827v1	P18.D7	GCA.015561385.1.ASM1556138v1	GCA.015549745.1.ASM1554974v1	GCA.001578575.1.ASM157857v1	GCA.003465985.1.ASM346598v1	GCA.015550165.1.ASM1555016v1	GCA.015552295.1.ASM1555229v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	GCA.015548325.1.ASM1554832v1	GCA.003465275.1.ASM346527v1	GCA.009734165.1.ASM973416v1	GCA.004167785.1.ASM416778v1	GCA.015547705.1.ASM1554770v1	GCA.015558455.1.ASM1555845v1	GCA.003459425.1.ASM345942v1	GCA.015554685.1.ASM1555468v1	GCA.015550025.1.ASM1555002v1	GCA.015556825.1.ASM1555682v1	GCA.015557585.1.ASM1555758v1	GCA.015555775.1.ASM1555577v1	GCA.900095495.1.B.ovatus.V975	GCA.015548155.1.ASM1554815v1	GCA.015552205.1.ASM1555220v1	GCA.003363235.1.ASM336323v1
GCA.003465985.1.ASM346598v1	0.280113100848256	0.287076167076167	0.326657645466847	0.252269326683292	0.276351092372557	0.29705088845474	0.272659455427079	0.266815058550276	0.238484759957153	0.242659014825442	0.29713758079409	0.272675629615603	0.278049716863423	0.260531309297913	0.262849029815428	0.304651590365876	0.294924812030075	0.254917159190001	0.323941150245207	0.283927571401904	0.2912918482797	0.293323041296797	0.300760244761728	0.297491717936583	0.286632510479739	0.279992222438266	0.289634146341463	0.282284607938045	0.286220472440945	0	0.349505656915707	0.249331352154532	0.29670526977287	0.247878255779924	0.261812778603269	0.271371199082042	0.260924329037884	0.271781033153431	0.288713910761155	0.292219233979412	0.277022593043967	0.271197782238792	0.316240909938467	0.348932384341637	0.306921241050119	0.289117591004383	0.289692232535418	0.282184173993522	0.273247496423462	0.281270074332385
GCA.015550165.1.ASM1555016v1	0.352053562506246	0.316548265775178	0.380652547223812	0.313521545319465	0.344655751042408	0.362704514094224	0.348088133583638	0.321274409044193	0.308090213118146	0.319935038570849	0.353476092695805	0.336278742845667	0.327628361858191	0.332997886686123	0.356755671551897	0.394063260340633	0.370529042542592	0.348425601975715	0.405201658499812	0.385817426565127	0.386836935166994	0.365433869480586	0.379554158892271	0.370407548685003	0.365969206474536	0.345244242486833	0.3601536439907	0.337925362393338	0.328659621220048	0.349505656915707	0	0.331647703329119	0.395026575550494	0.334162520729685	0.323219553308049	0.353424657534247	0.340810866433423	0.347794945257342	0.365524093392946	0.362278978388998	0.354928457869634	0.358896327855549	0.37469129704633	0.396634389395506	0.355348460291734	0.3517338995046	0.333056478405316	0.364046265438149	0.342036025096134	0.364872741402759
GCA.015552295.1.ASM1555229v1	0.268098338353901	0.245941558441558	0.312093628088427	0.230785081392953	0.248393792626273	0.271524448705657	0.25708793849111	0.242460555222688	0.236180904522613	0.233820047355959	0.266102178669965	0.251195938689837	0.257029702970297	0.252714998532433	0.278157329689635	0.317359598446823	0.293866873364984	0.270345930813837	0.329662261380323	0.303896103896104	0.301796636085627	0.313290194126431	0.32435272762014	0.306265859847745	0.322772657450077	0.280425403832648	0.29370148373784	0.285985416042353	0.277918910679809	0.249331352154532	0.331647703329119	0	0.170425138632163	0.240837696335079	0.245499181669394	0.270342242824736	0.253549290141972	0.251466640151139	0.267755338680066	0.309250764525994	0.302860456126788	0.274502070597515	0.308542327279716	0.330281109788481	0.283773139031115	0.28019656019656	0.267244856797096	0.286095746709899	0.279559315364942	0.275099262620533
GCA.015554165.1.ASM1555416v1	0.284340538156154	0.295963302752294	0.348856900931414	0.287813953488372	0.284472717498432	0.319156353494858	0.290069001659534	0.288298064749503	0.290340185555758	0.287656529516995	0.318217221981826	0.298307787720386	0.29091888011486	0.286284953395473	0.319929140832595	0.324140308540895	0.347470303563572	0.321926489226869	0.339028475711893	0.316898330273625	0.346193952033368	0.339525656055551	0.349839284162975	0.362976085031001	0.347294938917976	0.338479702116066	0.321272613849033	0.339846223428313	0.316490583371612	0.29670526977287	0.395026575550494	0.170425138632163	0	0.303389212827988	0.31996303142329	0.327193060896003	0.318667390910737	0.31357535357175	0.312033704906522	0.32533889468196	0.349894662921348	0.31181834435902	0.321980613046895	0.354283326368575	0.322678571428571	0.322042962830912	0.304379562043796	0.298005203816132	0.302586975914362	0.301152985716744
GCA.003466305.1.ASM346630v1	0.261606202737628	0.253296044746304	0.299029481779894	0.24416953964713	0.245011194393069	0.249197052711128	0.265410472493135	0.231465093411996	0.226400158321789	0.216090167120093	0.264272991469017	0.23973458986441	0.239859594383775	0.23619543220584	0.250144203037877	0.292767148856743	0.306289968502434	0.26954124827722	0.338762214983713	0.301867121599848	0.31713747645951	0.290461719439271	0.297750164736892	0.288982887906172	0.307226636398033	0.277289341104416	0.265460176134714	0.269597718107603	0.285585675702711	0.247878255779924	0.334162520729685	0.240837696335079	0.303389212827988	0	0.0875956504228756	0.130840213695969	0.137428627682615	0.112699500636444	0.299190861494526	0.292278719397363	0.311500380807312	0.253253058846378	0.322351604657768	0.333393518100569	0.287044220325834	0.285451553576614	0.287926926131851	0.277391467769216	0.26428986630498	0.235140674492268
GCA.015548325.1.ASM1554832v1	0.26382275774949	0.243100649350649	0.276983094928479	0.235318359777457	0.253929030344964	0.278811121764142	0.25747236905334	0.230277611344118	0.208643216080402	0.241910023677979	0.272571591665874	0.252953236356536	0.23980198019802	0.25682418550044	0.283622877220379	0.301449000852353	0.329134773762232	0.290141971605679	0.337187958883994	0.329100529100529	0.309633027522936	0.318068690890991	0.332951179898729	0.315635369900449	0.329877112135177	0.265977726497442	0.298221479807409	0.297972230546399	0.285438471700031	0.261812778603269	0.323219553308049	0.245499181669394	0.31996303142329	0.0875956504228756	0	0.0947825229312556	0.141171765646871	0.0919757382917371	0.266595806358102	0.292813455657492	0.31059141863162	0.283178860185368	0.32007302776977	0.318011171138174	0.290665616384403	0.290614250614251	0.278539733763614	0.284188441731833	0.287428683848121	0.242957080733598
GCA.003465275.1.ASM346527v1	0.288154683686878	0.277815833251786	0.302363195255638	0.272618929387228	0.268702290076336	0.299731307328824	0.272288261515602	0.255083357425075	0.235915834383787	0.254595675778646	0.283428361228619	0.265698661135206	0.256045111344739	0.282501889644747	0.294184183240645	0.310016480498077	0.342568326469487	0.308634828750603	0.335287325695	0.344673731176799	0.315969335919461	0.332052267486549	0.345891043397969	0.329625789424074	0.348362556823453	0.293707647628267	0.309108159392789	0.316367842683632	0.315562524500196	0.271371199082042	0.353424657534247	0.270342242824736	0.327193060896003	0.130840213695969	0.0947825229312556	0	0.12301013024602	0.118234165067179	0.283793876026886	0.316154059296204	0.321445243207917	0.298238933841028	0.341132776230269	0.327543424317618	0.31951706435973	0.310305560827482	0.311217044459578	0.293759793529358	0.306486845854307	0.259848277122749
GCA.009734165.1.ASM973416v1	0.28363601787582	0.258282086887522	0.316048034934498	0.262384212645993	0.260949434400077	0.290540540540541	0.27833693914025	0.251171875	0.250786163522013	0.246477513993438	0.273912638539629	0.238513707135352	0.262250629478985	0.269838231071121	0.28475935828877	0.31608715808994	0.335166398027875	0.302307391474384	0.365042258586585	0.340740043310423	0.342750233863424	0.318274754162204	0.31544000748153	0.324293353705118	0.331892501409509	0.309722358481311	0.292127270979525	0.298427273615317	0.306049468560644	0.260924329037884	0.340810866433423	0.253549290141972	0.318667390910737	0.137428627682615	0.141171765646871	0.12301013024602	0	0.14110668092969	0.29531914893617	0.295416276894294	0.285984490259126	0.287037037037037	0.324555628703094	0.349780209921952	0.308996339818917	0.307182001730603	0.286136856635772	0.298170276325616	0.290993071593533	0.281377267678638
GCA.004167785.1.ASM416778v1	0.288119561104805	0.268422610239716	0.321806825382457	0.264043256233103	0.269090209655703	0.275884604612081	0.256035934868052	0.255949490043711	0.234874401329293	0.25199193625804	0.279280948851001	0.270239452679589	0.265581350544264	0.257665206627309	0.291916025458345	0.319557195571956	0.325598943595548	0.307984051346883	0.344904715039814	0.350505807418509	0.349278734295021	0.340499709471238	0.345366579828805	0.336183148095374	0.351593904833131	0.315964090554255	0.315547905909352	0.319471434123591	0.308437067773167	0.271781033153431	0.347794945257342	0.251466640151139	0.31357535357175	0.112699500636444	0.0919757382917371	0.118234165067179	0.14110668092969	0	0.296707431796801	0.317077710563053	0.323925110546618	0.307684927564041	0.333832335329341	0.355829316193537	0.313020983041104	0.313121652639633	0.303520643326469	0.306584935450915	0.308126734947832	0.281885993185376
GCA.015547705.1.ASM1554770v1	0.286450662739323	0.273372327164637	0.307875474027692	0.274053896293414	0.290177736202058	0.300372625647551	0.302787392967754	0.260980447718901	0.276822198992683	0.283593239331404	0.309094189823169	0.290865384615385	0.278178581467254	0.283861404483973	0.315648396339773	0.321056413941789	0.336699100422251	0.327281323877069	0.355131223297585	0.315280816921955	0.321373561656247	0.343755886230929	0.368840579710145	0.351141510305943	0.35007735007735	0.304174573055028	0.322976744186046	0.30952380952381	0.300172844248128	0.288713910761155	0.365524093392946	0.267755338680066	0.312033704906522	0.299190861494526	0.266595806358102	0.283793876026886	0.29531914893617	0.296707431796801	0	0.293105010419498	0.286145957329915	0.300046663555763	0.317486338797814	0.315468940316687	0.2871656258738	0.303870487532564	0.295833730574888	0.26828827199566	0.280938634882205	0.267509640390996
GCA.015558455.1.ASM1555845v1	0.258220238637399	0.275037936267071	0.334904836738257	0.2616894362132	0.250717260527534	0.319302032739701	0.283151537005319	0.255466267987292	0.263207369806355	0.281781226903178	0.312260023216359	0.273442502973196	0.272339636633296	0.271610596754973	0.317907444668008	0.336534186894283	0.363793260059951	0.317492984097287	0.362569060773481	0.320220156997203	0.353658536585366	0.301406875989938	0.318511878081578	0.342966892262667	0.338076368876081	0.338714218676678	0.329222273354809	0.340872978783064	0.324722195840061	0.292219233979412	0.362278978388998	0.309250764525994	0.32533889468196	0.292278719397363	0.292813455657492	0.316154059296204	0.295416276894294	0.317077710563053	0.293105010419498	0	0.252808988764045	0.2668513388735	0.261469130238846	0.313291411835645	0.270564367392106	0.272760747491485	0.262919652961147	0.271344191873993	0.256679565137277	0.273566483223859
GCA.003459425.1.ASM345942v1	0.30553254165516	0.298427311085539	0.3503263362145	0.274177855613933	0.30077649920479	0.324122886747864	0.295800309738544	0.308331758926885	0.285687131724007	0.285020545386627	0.327799332310746	0.274895977808599	0.313155922038981	0.301584360233485	0.305047143649473	0.336807115263678	0.336821812172955	0.299413656137696	0.353331008022323	0.32214826297073	0.314606741573034	0.317886408589997	0.2999365884591	0.33019042336846	0.329814342919549	0.322326596451276	0.332775141873663	0.322498346404611	0.322961682512244	0.277022593043967	0.354928457869634	0.302860456126788	0.349894662921348	0.311500380807312	0.31059141863162	0.321445243207917	0.285984490259126	0.323925110546618	0.286145957329915	0.252808988764045	0	0.230912824341982	0.248929775025048	0.288784477508048	0.244220730797912	0.238112961756769	0.238176964149504	0.233315246880087	0.224995343639411	0.31372197309417
GCA.015554685.1.ASM1555468v1	0.289293422163836	0.267266679710429	0.3300395256917	0.252779984114376	0.275970619097587	0.296406076324565	0.291802061089964	0.279768786127168	0.267351686700271	0.261664444867644	0.307897398179645	0.291356395513243	0.281865086948213	0.273070747142722	0.27195627591406	0.313318077803204	0.300645644240666	0.252121913580247	0.333866098383946	0.285939968404423	0.292336103416436	0.286139659975026	0.28736268808271	0.281379570297776	0.29679094787609	0.272428142843318	0.273261879920326	0.278789630914523	0.294405799941217	0.271197782238792	0.358896327855549	0.274502070597515	0.31181834435902	0.253253058846378	0.283178860185368	0.298238933841028	0.287037037037037	0.307684927564041	0.300046663555763	0.2668513388735	0.230912824341982	0	0.244036015965841	0.26410915212191	0.209846036875119	0.201593776681529	0.200350126434546	0.192406929598231	0.153627041397645	0.278326023391813
GCA.015550025.1.ASM1555002v1	0.320820362570958	0.31362639458377	0.353689567430025	0.30289252200832	0.301637513956085	0.319410541542356	0.286516853932584	0.295255988727102	0.304413571496078	0.305098913346336	0.314665230658769	0.31524737906934	0.317491380113689	0.279395503133063	0.318378229291165	0.337444146559428	0.336742147552958	0.321358036302078	0.349353691333391	0.332849628151642	0.333032897701667	0.291682278006744	0.324743196972427	0.339339891514204	0.340635466642527	0.335157576901302	0.33179126572909	0.346551400112761	0.342818945760122	0.316240909938467	0.37469129704633	0.308542327279716	0.321980613046895	0.322351604657768	0.32007302776977	0.341132776230269	0.324555628703094	0.333832335329341	0.317486338797814	0.261469130238846	0.248929775025048	0.244036015965841	0	0.185768698060942	0.195327709279689	0.215065704238386	0.211529344837395	0.226949716650175	0.215522830415856	0.33089481666518
GCA.015556825.1.ASM1555682v1	0.345400489681707	0.342241614398691	0.35991940223323	0.334254907381808	0.330136743029657	0.347904967602592	0.352554112554113	0.326642172237656	0.333573681838666	0.336051768460243	0.349004804392588	0.348788198103267	0.346554024010671	0.334682386063699	0.355104907383022	0.352187286397813	0.364032792604221	0.353548039831345	0.364172410929325	0.371403812824957	0.320354897062624	0.340303842716711	0.375473647950396	0.375823018172241	0.392094109506098	0.334233261339093	0.352057940293234	0.363391896737182	0.359548516293464	0.348932384341637	0.396634389395506	0.330281109788481	0.354283326368575	0.333393518100569	0.318011171138174	0.327543424317618	0.349780209921952	0.355829316193537	0.315468940316687	0.313291411835645	0.288784477508048	0.26410915212191	0.185768698060942	0	0.245907441819308	0.248409893992933	0.252508814754543	0.25303069383544	0.252055521174078	0.332764650686684
GCA.015557585.1.ASM1555758v1	0.301846125011714	0.294646346228996	0.340032298582451	0.267301209597462	0.296751452796037	0.291581868640148	0.299953639313862	0.268616509524726	0.28460793804453	0.288512742487638	0.303461573776513	0.292290313470771	0.292175572519084	0.289312329025564	0.298701298701299	0.336868086662401	0.324549107560041	0.293392409940281	0.332387371408301	0.331786542923434	0.318701586130579	0.29189448441247	0.323868350696045	0.321099190664408	0.337347165616895	0.299313810766406	0.305863408165198	0.311134635742469	0.313961451912729	0.306921241050119	0.355348460291734	0.283773139031115	0.322678571428571	0.287044220325834	0.290665616384403	0.31951706435973	0.308996339818917	0.313020983041104	0.2871656258738	0.270564367392106	0.244220730797912	0.209846036875119	0.195327709279689	0.245907441819308	0	0.100331596399811	0.147241647241647	0.233204491073072	0.201593021050635	0.308997992334368
GCA.015555775.1.ASM1555577v1	0.299345182413471	0.289517308629937	0.345812807881773	0.272835230084117	0.286230505895778	0.301320528211285	0.304516845612736	0.270143090367809	0.27142719103295	0.283151400094922	0.302108157653529	0.292426235669987	0.274978569387561	0.3	0.305589478628464	0.344223398430371	0.330970149253731	0.283338140563407	0.330854360336432	0.313507504168983	0.313633434594495	0.301225584067407	0.326154978833057	0.320244246124941	0.325381414701803	0.291530001929385	0.303706505295008	0.309317963496638	0.31015625	0.289117591004383	0.3517338995046	0.28019656019656	0.322042962830912	0.285451553576614	0.290614250614251	0.310305560827482	0.307182001730603	0.313121652639633	0.303870487532564	0.272760747491485	0.238112961756769	0.201593776681529	0.215065704238386	0.248409893992933	0.100331596399811	0	0.137760542898691	0.226274689940285	0.196024609559867	0.31055844037533
GCA.900095495.1.B.ovatus.V975	0.300354711916403	0.269907963185274	0.337062167614157	0.261425959780622	0.280491371746125	0.313150425733207	0.295969653864391	0.273586763836912	0.262636273538157	0.275398987933048	0.303351797953244	0.287103919869017	0.280859375	0.274201331917769	0.299441555940689	0.328348443779792	0.317656055826403	0.274502070597515	0.345777455599855	0.318462268628382	0.326669181440966	0.304270986745214	0.329310832469124	0.318120546890044	0.333270178097764	0.295141980805382	0.324222157603955	0.312383016451581	0.299669371806432	0.289692232535418	0.333056478405316	0.267244856797096	0.304379562043796	0.287926926131851	0.278539733763614	0.311217044459578	0.286136856635772	0.303520643326469	0.295833730574888	0.262919652961147	0.238176964149504	0.200350126434546	0.211529344837395	0.252508814754543	0.147241647241647	0.137760542898691	0	0.211180124223602	0.173685231903745	0.308079865646576
GCA.015548155.1.ASM1554815v1	0.306063085174075	0.286011735756199	0.32607180202161	0.27784178187404	0.293248360580031	0.291921005385996	0.26927575348628	0.295039164490862	0.284615384615385	0.261110086667896	0.306835397914624	0.294805076234821	0.296392229417206	0.245814655566737	0.287878787878788	0.297896885260449	0.307406400145046	0.278939507094847	0.341547475443736	0.290409725348942	0.283336316448899	0.307298930729893	0.326474009125884	0.311792625045637	0.303613158367787	0.276013861571603	0.31441168365941	0.312191026956441	0.323855558714814	0.282184173993522	0.364046265438149	0.286095746709899	0.298005203816132	0.277391467769216	0.284188441731833	0.293759793529358	0.298170276325616	0.306584935450915	0.26828827199566	0.271344191873993	0.233315246880087	0.192406929598231	0.226949716650175	0.25303069383544	0.233204491073072	0.226274689940285	0.211180124223602	0	0.107208532548731	0.250708717221828
GCA.015552205.1.ASM1555220v1	0.28508566613613	0.259613507710326	0.32556471853711	0.250396196513471	0.279337584467498	0.287430683918669	0.28837424733673	0.271818531334102	0.262862669245648	0.257457723731712	0.302632785982937	0.281858365466002	0.275500476644423	0.25002356045613	0.277171869123731	0.320485889122294	0.29493044533657	0.257698229407236	0.335991493886231	0.285489105238758	0.299797309747559	0.287206516530906	0.3086487980105	0.293907484016548	0.307606885063853	0.288403977985903	0.297246143654774	0.2883376598404	0.302707457726517	0.273247496423462	0.342036025096134	0.279559315364942	0.302586975914362	0.26428986630498	0.287428683848121	0.306486845854307	0.290993071593533	0.308126734947832	0.280938634882205	0.256679565137277	0.224995343639411	0.153627041397645	0.215522830415856	0.252055521174078	0.201593021050635	0.196024609559867	0.173685231903745	0.107208532548731	0	0.263493800145879
GCA.003363235.1.ASM336323v1	0.138195258270982	0.18558829048602	0.196230982019364	0.152455272173582	0.144060811429618	0.208333333333333	0.252431516016775	0.207470414201183	0.21968005952381	0.209361857743646	0.26438610448157	0.229153463105478	0.231700605393506	0.231606640660437	0.27860246198407	0.290203327171904	0.337049357187809	0.299518696778971	0.335783894682852	0.298026257033134	0.309426593289544	0.331428044620632	0.334279882864496	0.326393917451122	0.319843109288643	0.280527439873712	0.294471263320885	0.302691205030981	0.296626890914216	0.281270074332385	0.364872741402759	0.275099262620533	0.301152985716744	0.235140674492268	0.242957080733598	0.259848277122749	0.281377267678638	0.281885993185376	0.267509640390996	0.273566483223859	0.31372197309417	0.278326023391813	0.33089481666518	0.332764650686684	0.308997992334368	0.31055844037533	0.308079865646576	0.250708717221828	0.263493800145879	0
