iso1	iso2	tree_dist	bray_curtis	comp	host.iso1	sample.iso1	taxonomy_Species.iso1	host.iso2	sample.iso2	taxonomy_Species.iso2
P18.D7	GCA.005844895.1.ASM584489v1	0.06562624079814931	0.3289920724801812	P18.D7_GCA.005844895.1.ASM584489v1	bonobo	COL_Bonobo08	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.015561385.1.ASM1556138v1	GCA.005844895.1.ASM584489v1	0.07317442431939016	0.3435128632241347	GCA.015561385.1.ASM1556138v1_GCA.005844895.1.ASM584489v1	human	SAMN15532898	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.015549745.1.ASM1554974v1	GCA.005844895.1.ASM584489v1	0.07359636234396108	0.32800751879699247	GCA.015549745.1.ASM1554974v1_GCA.005844895.1.ASM584489v1	human	SAMN15532785	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.001578575.1.ASM157857v1	GCA.005844895.1.ASM584489v1	0.07358983893173332	0.3174785100286533	GCA.001578575.1.ASM157857v1_GCA.005844895.1.ASM584489v1	human	SAMN03956448	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.003465985.1.ASM346598v1	GCA.005844895.1.ASM584489v1	0.04620213388660671	0.2726594554270794	GCA.003465985.1.ASM346598v1_GCA.005844895.1.ASM584489v1	human	SAMN09734182	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.015550165.1.ASM1555016v1	GCA.005844895.1.ASM584489v1	0.0858566672862665	0.348088133583638	GCA.015550165.1.ASM1555016v1_GCA.005844895.1.ASM584489v1	human	SAMN15532581	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.015552295.1.ASM1555229v1	GCA.005844895.1.ASM584489v1	0.04700316814491267	0.25708793849111006	GCA.015552295.1.ASM1555229v1_GCA.005844895.1.ASM584489v1	human	SAMN15654963	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.015554165.1.ASM1555416v1	GCA.005844895.1.ASM584489v1	0.046455651701617195	0.2900690016595336	GCA.015554165.1.ASM1555416v1_GCA.005844895.1.ASM584489v1	human	SAMN15532458	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.003466305.1.ASM346630v1	GCA.005844895.1.ASM584489v1	0.04738082585941278	0.2654104724931351	GCA.003466305.1.ASM346630v1_GCA.005844895.1.ASM584489v1	human	SAMN09737003	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.015548325.1.ASM1554832v1	GCA.005844895.1.ASM584489v1	0.047941078580595035	0.25747236905333976	GCA.015548325.1.ASM1554832v1_GCA.005844895.1.ASM584489v1	human	SAMN15532671	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.003465275.1.ASM346527v1	GCA.005844895.1.ASM584489v1	0.050953298238365065	0.27228826151560176	GCA.003465275.1.ASM346527v1_GCA.005844895.1.ASM584489v1	human	SAMN09734245	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.009734165.1.ASM973416v1	GCA.005844895.1.ASM584489v1	0.053185236613501365	0.2783369391402502	GCA.009734165.1.ASM973416v1_GCA.005844895.1.ASM584489v1	human	SAMN11056448	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.004167785.1.ASM416778v1	GCA.005844895.1.ASM584489v1	0.04835643086002043	0.25603593486805165	GCA.004167785.1.ASM416778v1_GCA.005844895.1.ASM584489v1	human	SAMN10239570	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.015547705.1.ASM1554770v1	GCA.005844895.1.ASM584489v1	0.04250354078320159	0.3027873929677537	GCA.015547705.1.ASM1554770v1_GCA.005844895.1.ASM584489v1	human	SAMN15532418	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.015558455.1.ASM1555845v1	GCA.005844895.1.ASM584489v1	0.04938109684749431	0.28315153700531864	GCA.015558455.1.ASM1555845v1_GCA.005844895.1.ASM584489v1	human	SAMN15532609	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.003459425.1.ASM345942v1	GCA.005844895.1.ASM584489v1	0.048121059252492285	0.2958003097385442	GCA.003459425.1.ASM345942v1_GCA.005844895.1.ASM584489v1	human	SAMN09734417	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.015554685.1.ASM1555468v1	GCA.005844895.1.ASM584489v1	0.05381048819249915	0.2918020610899638	GCA.015554685.1.ASM1555468v1_GCA.005844895.1.ASM584489v1	human	SAMN15533044	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.015550025.1.ASM1555002v1	GCA.005844895.1.ASM584489v1	0.05004814801586335	0.28651685393258425	GCA.015550025.1.ASM1555002v1_GCA.005844895.1.ASM584489v1	human	SAMN15532462	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.015556825.1.ASM1555682v1	GCA.005844895.1.ASM584489v1	0.051385882593409635	0.35255411255411256	GCA.015556825.1.ASM1555682v1_GCA.005844895.1.ASM584489v1	human	SAMN15533245	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.015557585.1.ASM1555758v1	GCA.005844895.1.ASM584489v1	0.05215402764924518	0.2999536393138618	GCA.015557585.1.ASM1555758v1_GCA.005844895.1.ASM584489v1	human	SAMN15532696	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.015555775.1.ASM1555577v1	GCA.005844895.1.ASM584489v1	0.053272749106060335	0.304516845612736	GCA.015555775.1.ASM1555577v1_GCA.005844895.1.ASM584489v1	human	SAMN15532906	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.900095495.1.B.ovatus.V975	GCA.005844895.1.ASM584489v1	0.05256313113501181	0.2959696538643907	GCA.900095495.1.B.ovatus.V975_GCA.005844895.1.ASM584489v1	human	SAMEA4392618	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.015548155.1.ASM1554815v1	GCA.005844895.1.ASM584489v1	0.051833643703055	0.2692757534862798	GCA.015548155.1.ASM1554815v1_GCA.005844895.1.ASM584489v1	human	SAMN15533153	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.015552205.1.ASM1555220v1	GCA.005844895.1.ASM584489v1	0.051740087524434646	0.28837424733672995	GCA.015552205.1.ASM1555220v1_GCA.005844895.1.ASM584489v1	human	SAMN15533082	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.003363235.1.ASM336323v1	GCA.005844895.1.ASM584489v1	0.02154955664122463	0.2524315160167752	GCA.003363235.1.ASM336323v1_GCA.005844895.1.ASM584489v1	human	SAMN09729824	Bacteroides_ovatus	human	SAMN10863225	Bacteroides_ovatus
GCA.003458305.1.ASM345830v1	GCA.001405735.1.14207.7.66	8.551832005578531e-4	0.09089124460149195	GCA.003458305.1.ASM345830v1_GCA.001405735.1.14207.7.66	human	SAMN09734511	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.003472085.1.ASM347208v1	GCA.001405735.1.14207.7.66	0.0010603880184117539	0.1131675342201658	GCA.003472085.1.ASM347208v1_GCA.001405735.1.14207.7.66	human	SAMN09734812	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.003472925.1.ASM347292v1	GCA.001405735.1.14207.7.66	0.0032665003909325575	0.13759419480881943	GCA.003472925.1.ASM347292v1_GCA.001405735.1.14207.7.66	human	SAMN09734702	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.003468975.1.ASM346897v1	GCA.001405735.1.14207.7.66	0.003323041051177145	0.125846770346341	GCA.003468975.1.ASM346897v1_GCA.001405735.1.14207.7.66	human	SAMN09736408	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.005844955.1.ASM584495v1	GCA.001405735.1.14207.7.66	0.003987910484633826	0.1085316308763784	GCA.005844955.1.ASM584495v1_GCA.001405735.1.14207.7.66	human	SAMN10863220	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.005844935.1.ASM584493v1	GCA.001405735.1.14207.7.66	0.0035814064886117514	0.13261306052203845	GCA.005844935.1.ASM584493v1_GCA.001405735.1.14207.7.66	human	SAMN10863221	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015557725.1.ASM1555772v1	GCA.001405735.1.14207.7.66	0.04156312837352766	0.2733689431514689	GCA.015557725.1.ASM1555772v1_GCA.001405735.1.14207.7.66	human	SAMN15532753	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.000699665.1.ASM69966v1	GCA.001405735.1.14207.7.66	0.043485984182523106	0.30591831064184494	GCA.000699665.1.ASM69966v1_GCA.001405735.1.14207.7.66	human	SAMN02370948	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015550085.1.ASM1555008v1	GCA.001405735.1.14207.7.66	0.07365451314538934	0.32379960223506016	GCA.015550085.1.ASM1555008v1_GCA.001405735.1.14207.7.66	human	SAMN15532582	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015548845.1.ASM1554884v1	GCA.001405735.1.14207.7.66	0.0719869422541724	0.28828125	GCA.015548845.1.ASM1554884v1_GCA.001405735.1.14207.7.66	human	SAMN15533334	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015554355.1.ASM1555435v1	GCA.001405735.1.14207.7.66	0.06226668114880306	0.3335728399497036	GCA.015554355.1.ASM1555435v1_GCA.001405735.1.14207.7.66	human	SAMN15532999	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015555955.1.ASM1555595v1	GCA.001405735.1.14207.7.66	0.06682783690481467	0.3130819147935672	GCA.015555955.1.ASM1555595v1_GCA.001405735.1.14207.7.66	human	SAMN15532494	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015552185.1.ASM1555218v1	GCA.001405735.1.14207.7.66	0.06643456927584657	0.3307792935899832	GCA.015552185.1.ASM1555218v1_GCA.001405735.1.14207.7.66	human	SAMN15533080	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015670595.1.ASM1567059v1	GCA.001405735.1.14207.7.66	0.07490340346189586	0.30973451327433627	GCA.015670595.1.ASM1567059v1_GCA.001405735.1.14207.7.66	human	SAMN15532799	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015558885.1.ASM1555888v1	GCA.001405735.1.14207.7.66	0.0714556351000677	0.34012143858010274	GCA.015558885.1.ASM1555888v1_GCA.001405735.1.14207.7.66	human	SAMN15533222	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.003463955.1.ASM346395v1	GCA.001405735.1.14207.7.66	0.07267814747546339	0.32296833269744374	GCA.003463955.1.ASM346395v1_GCA.001405735.1.14207.7.66	human	SAMN09736619	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.000178275.1.ASM17827v1	GCA.001405735.1.14207.7.66	0.07093134266813038	0.3311432325886991	GCA.000178275.1.ASM17827v1_GCA.001405735.1.14207.7.66	human	SAMN00008359	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
P18.D7	GCA.001405735.1.14207.7.66	0.06685279692602258	0.2923076923076923	P18.D7_GCA.001405735.1.14207.7.66	bonobo	COL_Bonobo08	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015561385.1.ASM1556138v1	GCA.001405735.1.14207.7.66	0.07440098044726343	0.28468554968795007	GCA.015561385.1.ASM1556138v1_GCA.001405735.1.14207.7.66	human	SAMN15532898	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015549745.1.ASM1554974v1	GCA.001405735.1.14207.7.66	0.07482291847183435	0.30041955312713436	GCA.015549745.1.ASM1554974v1_GCA.001405735.1.14207.7.66	human	SAMN15532785	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.001578575.1.ASM157857v1	GCA.001405735.1.14207.7.66	0.07481639505960659	0.28365909316400434	GCA.001578575.1.ASM157857v1_GCA.001405735.1.14207.7.66	human	SAMN03956448	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.003465985.1.ASM346598v1	GCA.001405735.1.14207.7.66	0.047428690014479996	0.2668150585502758	GCA.003465985.1.ASM346598v1_GCA.001405735.1.14207.7.66	human	SAMN09734182	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015550165.1.ASM1555016v1	GCA.001405735.1.14207.7.66	0.08708322341413977	0.32127440904419324	GCA.015550165.1.ASM1555016v1_GCA.001405735.1.14207.7.66	human	SAMN15532581	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015552295.1.ASM1555229v1	GCA.001405735.1.14207.7.66	0.048229724272785955	0.24246055522268822	GCA.015552295.1.ASM1555229v1_GCA.001405735.1.14207.7.66	human	SAMN15654963	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015554165.1.ASM1555416v1	GCA.001405735.1.14207.7.66	0.04768220782949048	0.28829806474950265	GCA.015554165.1.ASM1555416v1_GCA.001405735.1.14207.7.66	human	SAMN15532458	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.003466305.1.ASM346630v1	GCA.001405735.1.14207.7.66	0.04860738198728606	0.23146509341199606	GCA.003466305.1.ASM346630v1_GCA.001405735.1.14207.7.66	human	SAMN09737003	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015548325.1.ASM1554832v1	GCA.001405735.1.14207.7.66	0.049167634708468314	0.23027761134411823	GCA.015548325.1.ASM1554832v1_GCA.001405735.1.14207.7.66	human	SAMN15532671	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.003465275.1.ASM346527v1	GCA.001405735.1.14207.7.66	0.05217985436623834	0.2550833574250747	GCA.003465275.1.ASM346527v1_GCA.001405735.1.14207.7.66	human	SAMN09734245	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.009734165.1.ASM973416v1	GCA.001405735.1.14207.7.66	0.05441179274137464	0.251171875	GCA.009734165.1.ASM973416v1_GCA.001405735.1.14207.7.66	human	SAMN11056448	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.004167785.1.ASM416778v1	GCA.001405735.1.14207.7.66	0.04958298698789371	0.25594949004371054	GCA.004167785.1.ASM416778v1_GCA.001405735.1.14207.7.66	human	SAMN10239570	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015547705.1.ASM1554770v1	GCA.001405735.1.14207.7.66	0.04373009691107487	0.26098044771890055	GCA.015547705.1.ASM1554770v1_GCA.001405735.1.14207.7.66	human	SAMN15532418	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015558455.1.ASM1555845v1	GCA.001405735.1.14207.7.66	0.05060765297536759	0.2554662679872921	GCA.015558455.1.ASM1555845v1_GCA.001405735.1.14207.7.66	human	SAMN15532609	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.003459425.1.ASM345942v1	GCA.001405735.1.14207.7.66	0.04934761538036557	0.3083317589268846	GCA.003459425.1.ASM345942v1_GCA.001405735.1.14207.7.66	human	SAMN09734417	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015554685.1.ASM1555468v1	GCA.001405735.1.14207.7.66	0.05503704432037243	0.27976878612716766	GCA.015554685.1.ASM1555468v1_GCA.001405735.1.14207.7.66	human	SAMN15533044	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015550025.1.ASM1555002v1	GCA.001405735.1.14207.7.66	0.051274704143736624	0.2952559887271019	GCA.015550025.1.ASM1555002v1_GCA.001405735.1.14207.7.66	human	SAMN15532462	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015556825.1.ASM1555682v1	GCA.001405735.1.14207.7.66	0.05261243872128291	0.3266421722376557	GCA.015556825.1.ASM1555682v1_GCA.001405735.1.14207.7.66	human	SAMN15533245	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015557585.1.ASM1555758v1	GCA.001405735.1.14207.7.66	0.05338058377711846	0.2686165095247258	GCA.015557585.1.ASM1555758v1_GCA.001405735.1.14207.7.66	human	SAMN15532696	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015555775.1.ASM1555577v1	GCA.001405735.1.14207.7.66	0.05449930523393362	0.2701430903678095	GCA.015555775.1.ASM1555577v1_GCA.001405735.1.14207.7.66	human	SAMN15532906	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.900095495.1.B.ovatus.V975	GCA.001405735.1.14207.7.66	0.0537896872628851	0.27358676383691155	GCA.900095495.1.B.ovatus.V975_GCA.001405735.1.14207.7.66	human	SAMEA4392618	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015548155.1.ASM1554815v1	GCA.001405735.1.14207.7.66	0.05306019983092828	0.2950391644908616	GCA.015548155.1.ASM1554815v1_GCA.001405735.1.14207.7.66	human	SAMN15533153	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.015552205.1.ASM1555220v1	GCA.001405735.1.14207.7.66	0.052966643652307924	0.2718185313341023	GCA.015552205.1.ASM1555220v1_GCA.001405735.1.14207.7.66	human	SAMN15533082	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.003363235.1.ASM336323v1	GCA.001405735.1.14207.7.66	0.022776112769097915	0.20747041420118342	GCA.003363235.1.ASM336323v1_GCA.001405735.1.14207.7.66	human	SAMN09729824	Bacteroides_ovatus	human	SAMEA3545406	Bacteroides_ovatus
GCA.003472085.1.ASM347208v1	GCA.003458305.1.ASM345830v1	7.199013628540085e-4	0.08865179437439379	GCA.003472085.1.ASM347208v1_GCA.003458305.1.ASM345830v1	human	SAMN09734812	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.003472925.1.ASM347292v1	GCA.003458305.1.ASM345830v1	0.002926013735374813	0.15938231165184838	GCA.003472925.1.ASM347292v1_GCA.003458305.1.ASM345830v1	human	SAMN09734702	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.003468975.1.ASM346897v1	GCA.003458305.1.ASM345830v1	0.0029825543956194006	0.11394835365268312	GCA.003468975.1.ASM346897v1_GCA.003458305.1.ASM345830v1	human	SAMN09736408	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.005844955.1.ASM584495v1	GCA.003458305.1.ASM345830v1	0.003647423829076081	0.12127700992797352	GCA.005844955.1.ASM584495v1_GCA.003458305.1.ASM345830v1	human	SAMN10863220	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.005844935.1.ASM584493v1	GCA.003458305.1.ASM345830v1	0.003240919833054007	0.12419432419432419	GCA.005844935.1.ASM584493v1_GCA.003458305.1.ASM345830v1	human	SAMN10863221	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.015557725.1.ASM1555772v1	GCA.003458305.1.ASM345830v1	0.04122264171796992	0.26928982725527834	GCA.015557725.1.ASM1555772v1_GCA.003458305.1.ASM345830v1	human	SAMN15532753	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.000699665.1.ASM69966v1	GCA.003458305.1.ASM345830v1	0.043145497526965365	0.3068107705208236	GCA.000699665.1.ASM69966v1_GCA.003458305.1.ASM345830v1	human	SAMN02370948	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.015550085.1.ASM1555008v1	GCA.003458305.1.ASM345830v1	0.0733140264898316	0.3212005717008099	GCA.015550085.1.ASM1555008v1_GCA.003458305.1.ASM345830v1	human	SAMN15532582	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.015548845.1.ASM1554884v1	GCA.003458305.1.ASM345830v1	0.07164645559861466	0.2755503144654088	GCA.015548845.1.ASM1554884v1_GCA.003458305.1.ASM345830v1	human	SAMN15533334	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.015554355.1.ASM1555435v1	GCA.003458305.1.ASM345830v1	0.06192619449324532	0.3262872628726287	GCA.015554355.1.ASM1555435v1_GCA.003458305.1.ASM345830v1	human	SAMN15532999	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.015555955.1.ASM1555595v1	GCA.003458305.1.ASM345830v1	0.06648735024925694	0.314977765162267	GCA.015555955.1.ASM1555595v1_GCA.003458305.1.ASM345830v1	human	SAMN15532494	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.015552185.1.ASM1555218v1	GCA.003458305.1.ASM345830v1	0.06609408262028883	0.32919721752209063	GCA.015552185.1.ASM1555218v1_GCA.003458305.1.ASM345830v1	human	SAMN15533080	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.015670595.1.ASM1567059v1	GCA.003458305.1.ASM345830v1	0.07456291680633813	0.3099129073294843	GCA.015670595.1.ASM1567059v1_GCA.003458305.1.ASM345830v1	human	SAMN15532799	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.015558885.1.ASM1555888v1	GCA.003458305.1.ASM345830v1	0.07111514844450996	0.31679353444225167	GCA.015558885.1.ASM1555888v1_GCA.003458305.1.ASM345830v1	human	SAMN15533222	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.003463955.1.ASM346395v1	GCA.003458305.1.ASM345830v1	0.07233766081990566	0.30902111324376197	GCA.003463955.1.ASM346395v1_GCA.003458305.1.ASM345830v1	human	SAMN09736619	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.000178275.1.ASM17827v1	GCA.003458305.1.ASM345830v1	0.07059085601257264	0.30481586402266286	GCA.000178275.1.ASM17827v1_GCA.003458305.1.ASM345830v1	human	SAMN00008359	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
P18.D7	GCA.003458305.1.ASM345830v1	0.06651231027046485	0.2892219702198994	P18.D7_GCA.003458305.1.ASM345830v1	bonobo	COL_Bonobo08	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.015561385.1.ASM1556138v1	GCA.003458305.1.ASM345830v1	0.07406049379170569	0.3109844459472515	GCA.015561385.1.ASM1556138v1_GCA.003458305.1.ASM345830v1	human	SAMN15532898	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.015549745.1.ASM1554974v1	GCA.003458305.1.ASM345830v1	0.07448243181627662	0.2893470790378007	GCA.015549745.1.ASM1554974v1_GCA.003458305.1.ASM345830v1	human	SAMN15532785	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.001578575.1.ASM157857v1	GCA.003458305.1.ASM345830v1	0.07447590840404886	0.28047928107838244	GCA.001578575.1.ASM157857v1_GCA.003458305.1.ASM345830v1	human	SAMN03956448	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.003465985.1.ASM346598v1	GCA.003458305.1.ASM345830v1	0.047088203358922255	0.2384847599571526	GCA.003465985.1.ASM346598v1_GCA.003458305.1.ASM345830v1	human	SAMN09734182	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.015550165.1.ASM1555016v1	GCA.003458305.1.ASM345830v1	0.08674273675858203	0.3080902131181461	GCA.015550165.1.ASM1555016v1_GCA.003458305.1.ASM345830v1	human	SAMN15532581	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.015552295.1.ASM1555229v1	GCA.003458305.1.ASM345830v1	0.04788923761722821	0.23618090452261306	GCA.015552295.1.ASM1555229v1_GCA.003458305.1.ASM345830v1	human	SAMN15654963	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.015554165.1.ASM1555416v1	GCA.003458305.1.ASM345830v1	0.04734172117393273	0.2903401855557577	GCA.015554165.1.ASM1555416v1_GCA.003458305.1.ASM345830v1	human	SAMN15532458	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.003466305.1.ASM346630v1	GCA.003458305.1.ASM345830v1	0.048266895331728316	0.22640015832178903	GCA.003466305.1.ASM346630v1_GCA.003458305.1.ASM345830v1	human	SAMN09737003	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.015548325.1.ASM1554832v1	GCA.003458305.1.ASM345830v1	0.04882714805291057	0.208643216080402	GCA.015548325.1.ASM1554832v1_GCA.003458305.1.ASM345830v1	human	SAMN15532671	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.003465275.1.ASM346527v1	GCA.003458305.1.ASM345830v1	0.0518393677106806	0.23591583438378746	GCA.003465275.1.ASM346527v1_GCA.003458305.1.ASM345830v1	human	SAMN09734245	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.009734165.1.ASM973416v1	GCA.003458305.1.ASM345830v1	0.0540713060858169	0.2507861635220126	GCA.009734165.1.ASM973416v1_GCA.003458305.1.ASM345830v1	human	SAMN11056448	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.004167785.1.ASM416778v1	GCA.003458305.1.ASM345830v1	0.049242500332335966	0.23487440132929333	GCA.004167785.1.ASM416778v1_GCA.003458305.1.ASM345830v1	human	SAMN10239570	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.015547705.1.ASM1554770v1	GCA.003458305.1.ASM345830v1	0.04338961025551713	0.2768221989926827	GCA.015547705.1.ASM1554770v1_GCA.003458305.1.ASM345830v1	human	SAMN15532418	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.015558455.1.ASM1555845v1	GCA.003458305.1.ASM345830v1	0.05026716631980985	0.26320736980635456	GCA.015558455.1.ASM1555845v1_GCA.003458305.1.ASM345830v1	human	SAMN15532609	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.003459425.1.ASM345942v1	GCA.003458305.1.ASM345830v1	0.04900712872480782	0.28568713172400684	GCA.003459425.1.ASM345942v1_GCA.003458305.1.ASM345830v1	human	SAMN09734417	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.015554685.1.ASM1555468v1	GCA.003458305.1.ASM345830v1	0.05469655766481469	0.26735168670027143	GCA.015554685.1.ASM1555468v1_GCA.003458305.1.ASM345830v1	human	SAMN15533044	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.015550025.1.ASM1555002v1	GCA.003458305.1.ASM345830v1	0.05093421748817889	0.3044135714960779	GCA.015550025.1.ASM1555002v1_GCA.003458305.1.ASM345830v1	human	SAMN15532462	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.015556825.1.ASM1555682v1	GCA.003458305.1.ASM345830v1	0.05227195206572517	0.3335736818386661	GCA.015556825.1.ASM1555682v1_GCA.003458305.1.ASM345830v1	human	SAMN15533245	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
GCA.015557585.1.ASM1555758v1	GCA.003458305.1.ASM345830v1	0.053040097121560714	0.2846079380445305	GCA.015557585.1.ASM1555758v1_GCA.003458305.1.ASM345830v1	human	SAMN15532696	Bacteroides_ovatus	human	SAMN09734511	Bacteroides_ovatus
