isolate	sample	host_site	site	host	genus_sp	classification	taxonomy_Genus	taxonomy_Species	Completeness	Contamination	GC	GC std	Genome.size	# ambiguous bases	# scaffolds	# contigs	Longest scaffold	Longest contig	N50 (scaffolds)	N50 (contigs)	Mean scaffold length	Mean contig length	Coding density	Translation table	predicted.genes	percent_mapped	coverage_mean	coverage_std	dataset	isolation_source	infection_status	included_analysis	isolate_old
GCA.014042525.1.ASM1404252v1	SAMN15648894	human_Kazakhstan: Nur-Sultan	Kazakhstan: Nur-Sultan	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4324380781337169	0.026898204375838276	5175039	90	28	29	644423	644423	379532	379532	184822.82142857142	178446.5172413793	0.8934437015836982	11	4375	NA	NA	NA	ncbi_genomes	purulent	FALSE	1	GCA_014042525.1_ASM1404252v1
GCA.014042505.1.ASM1404250v1	SAMN15648893	human_Kazakhstan: Nur-Sultan	Kazakhstan: Nur-Sultan	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4332937978167116	0.035021395930423624	5259406	0	41	41	872623	872623	378644	378644	128278.19512195123	128278.19512195123	0.8934109669418941	11	4414	NA	NA	NA	ncbi_genomes	purulent	FALSE	1	GCA_014042505.1_ASM1404250v1
GCA.000598965.1.ASM59896v1	SAMN02314539	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4322500949082935	0.04306794969021103	5062782	0	44	44	977923	977923	378186	378186	115063.22727272728	115063.22727272728	0.8932328115253629	11	4200	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598965.1_ASM59896v1
GCA.003439675.1.ASM343967v1	SAMN09736712	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43534202440095554	0.027773228673004004	5398873	150	30	45	780248	777677	386436	373596	179962.43333333332	119971.62222222223	0.8929017222668508	11	4596	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003439675.1_ASM343967v1
GCA.003438775.1.ASM343877v1	SAMN09736823	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4336064008442058	0.029238745220549103	5079420	90	24	33	884988	797565	356573	356573	211642.5	153919.0909090909	0.8951714959582	11	4241	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003438775.1_ASM343877v1
GCA.000297735.1.Bact.frag.HMW.615.V1	SAMN02463953	human_not determined	not determined	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43483208954875696	0.04551956296021953	5419684	61441	14	43	2054707	854036	1560650	352781	387120.28571428574	124610.30232558139	0.87861838439289075	11	4501	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000297735.1_Bact_frag_HMW_615_V1
GCA.001699865.1.ASM169986v1	SAMN03839333	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.1239157372986369	0.43111155719181027	0.050331359240419433	5210816	0	140	140	585236	585236	346660	346660	37220.114285714284	37220.114285714284	0.888712631572483	11	4380	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_001699865.1_ASM169986v1
GCA.000599065.2.ASM59906v2	SAMN02314528	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.37174721189591076	0.4334572401708607	0.046664044449385884	5430155	0	57	57	1327911	1327911	343583	343583	95265.87719298246	95265.87719298246	0.8892339168955582	11	4595	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000599065.2_ASM59906v2
GCA.003458955.1.ASM345895v1	SAMN09734517	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.432268081004739	0.04250557009630514	5224118	473	40	69	1074800	1074800	495177	341522	130602.95	75705	0.8946614528998005	11	4400	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003458955.1_ASM345895v1
GCA.000598725.1.ASM59872v1	SAMN02314530	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.39239983477901696	0.43188230584531806	0.03959877756343722	4986076	0	64	64	650508	650508	338507	338507	77907.4375	77907.4375	0.890504075750149	11	4227	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598725.1_ASM59872v1
GCA.003439635.1.ASM343963v1	SAMN09736715	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.435899827152587	0.03337065237212154	5340087	117	33	44	780270	746828	373362	317390	161820.81818181818	121362.95454545454	0.8932122266921868	11	4507	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003439635.1_ASM343963v1
GCA.000273095.1.Bact.frag.CL03T00C08.V1	SAMN02463921	human_not determined	not determined	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.8178438661710038	0.43451754599982584	0.023211917299082018	5238793	12958	8	35	3104543	765640	3104543	314697	654849.125	149309.57142857142	0.8875197015801158	11	4363	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000273095.1_Bact_frag_CL03T00C08_V1
GCA.000273115.1.Bact.frag.CL03T12C07.V1	SAMN02463922	human_not determined	not determined	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.07434944237918216	0.4344382116858598	0.04533702371908133	5226222	12194	7	35	1812676	698375	1481262	312513	746603.1428571428	148972.22857142857	0.8909705710932295	11	4354	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000273115.1_Bact_frag_CL03T12C07_V1
GCA.014042445.1.ASM1404244v1	SAMN15648895	human_Kazakhstan: Nur-Sultan	Kazakhstan: Nur-Sultan	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43240120003738197	0.02779390019824187	5243270	100	40	41	1098546	1098546	311478	311478	131081.75	127882.19512195123	0.8944187501311205	11	4369	NA	NA	NA	ncbi_genomes	purulent	FALSE	1	GCA_014042445.1_ASM1404244v1
GCA.003436935.1.ASM343693v1	SAMN09736920	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43466256132925213	0.02864476735886231	5253326	327	28	41	938005	938005	469732	310585	187618.7857142857	128121.9268292683	0.8927736447347833	11	4405	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003436935.1_ASM343693v1
GCA.003472025.1.ASM347202v1	SAMN09734817	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4331545820426475	0.05667307437963333	5292183	100	40	50	796128	796128	377111	309911	132304.575	105841.66	0.8941939460521301	11	4449	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003472025.1_ASM347202v1
GCA.003437815.1.ASM343781v1	SAMN09736883	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.432339607441694	0.03556457608605955	5062331	204	43	61	592937	592937	336234	309275	117728.62790697675	82985.68852459016	0.8949636047109524	11	4184	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003437815.1_ASM343781v1
GCA.001699855.1.ASM169985v1	SAMN03839334	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43176792962244076	0.037406925472436285	5212804	6	52	52	639633	639631	301080	301080	100246.23076923077	100246.11538461539	0.8936077397116792	11	4389	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_001699855.1_ASM169985v1
GCA.015556305.1.ASM1555630v1	SAMN15532816	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.09293680297397769	0.43596397120219627	0.029096771054573662	5516929	675	33	40	684676	524413	425665	300158	167179.66666666666	137906.35	0.8927787542670932	11	4705	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015556305.1_ASM1555630v1
GCA.000598585.1.ASM59858v1	SAMN02317049	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43234227594971814	0.05560676082575255	5595976	0	75	75	643870	643870	292374	292374	74613.01333333334	74613.01333333334	0.889717897289052	11	4810	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598585.1_ASM59858v1
GCA.014042455.1.ASM1404245v1	SAMN15648896	human_Kazakhstan: Nur-Sultan	Kazakhstan: Nur-Sultan	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4345251950595007	0.03462846544535765	5125231	0	53	53	501904	501904	290748	290748	96702.47169811321	96702.47169811321	0.894005753106543	11	4258	NA	NA	NA	ncbi_genomes	purulent	FALSE	1	GCA_014042455.1_ASM1404245v1
GCA.015553495.1.ASM1555349v1	SAMN15532440	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.37174721189591076	0.43396290006772725	0.039339653964521236	5311203	196	41	43	776247	776247	290737	290737	129541.53658536586	123511.79069767441	0.8969060305170033	11	4465	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015553495.1_ASM1555349v1
GCA.003436285.1.ASM343628v1	SAMN09737008	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4329646701232652	0.04075001447887728	5195045	150	33	48	666198	666198	316143	290345	157425.60606060605	108226.97916666667	0.8939350862215822	11	4371	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003436285.1_ASM343628v1
GCA.000598745.1.ASM59874v1	SAMN02314565	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.88475836431226	0.18587360594795538	0.43112053297584185	0.043194432042247835	5273785	0	72	72	726158	726158	286209	286209	73247.01388888889	73247.01388888889	0.8893602981539824	11	4379	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598745.1_ASM59874v1
GCA.000598705.1.ASM59870v1	SAMN02314519	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.37174721189591076	0.4323991060089184	0.042437543884164736	5117277	0	63	63	1218737	1218737	283732	283732	81226.61904761905	81226.61904761905	0.8865089773330621	11	4189	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598705.1_ASM59870v1
GCA.015548825.1.ASM1554882v1	SAMN15533336	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4320645191941306	0.03099367511738253	5157891	976	37	47	783997	731029	393396	281037	139402.45945945947	109721.59574468085	0.8925644221640201	11	4312	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015548825.1_ASM1554882v1
GCA.003438895.1.ASM343889v1	SAMN09736813	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.433616844654204	0.036834298879558774	5081261	100	21	31	1140463	985827	455129	278793	241964.80952380953	163908.4193548387	0.8950351103790969	11	4246	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003438895.1_ASM343889v1
GCA.005844845.1.ASM584484v1	SAMN10863232	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4378799003371653	0.03537506295583153	5684644	1081	51	62	907546	825121	291467	275642	111463.60784313726	91670.37096774194	0.8919981620660854	11	4922	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_005844845.1_ASM584484v1
GCA.015548595.1.ASM1554859v1	SAMN15533184	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4378799003371653	0.03537506295583153	5684644	1081	51	62	907546	825121	291467	275642	111463.60784313726	91670.37096774194	0.8919981620660854	11	4922	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015548595.1_ASM1554859v1
GCA.015831765.1.ASM1583176v1	SAMN15915571	chicken_Canada: Lethbridge	Canada: Lethbridge	chicken	Gallus gallus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4298773184863885	0.042420951769188586	4943232	352	72	75	678395	678395	272224	272224	68656	65905.06666666667	0.8947445719723452	11	4094	NA	NA	NA	ncbi_genomes	ceacum	FALSE	1	GCA_015831765.1_ASM1583176v1
GCA.000599325.1.ASM59932v1	SAMN02315064	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.5576208178438662	0.43120466810533753	0.04073144928486402	5249753	0	65	65	780956	780956	260420	260420	80765.43076923076	80765.43076923076	0.8901411171154148	11	4369	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000599325.1_ASM59932v1
GCA.003439505.1.ASM343950v1	SAMN09736743	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43374332931502363	0.06840459475586212	4987072	2389	61	94	1018640	1018640	327430	253250	81755.27868852459	53028.54255319149	0.8925734378809851	11	4130	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003439505.1_ASM343950v1
GCA.000599225.1.ASM59922v1	SAMN02314559	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.4956629491945476	0.43426581397298547	0.04722446991362705	5307885	0	119	119	352500	352500	251060	251060	44604.075630252104	44604.075630252104	0.8921892618246251	11	4545	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000599225.1_ASM59922v1
GCA.003475385.1.ASM347538v1	SAMN09734586	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.37174721189591076	0.43407470561551953	0.05736800171736056	5306467	226	42	56	710298	661446	374893	250462	126344.45238095238	94754.30357142857	0.894308397658932	11	4501	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003475385.1_ASM347538v1
GCA.003363115.1.ASM336311v1	SAMN09729823	human_China	China	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.18587360594795538	0.4341326604722478	0.05548444188483564	5252832	39	75	75	525726	525725	239494	239494	70037.76	70037.24	0.8939372132975126	11	4487	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003363115.1_ASM336311v1
GCA.003472195.1.ASM347219v1	SAMN09734795	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4341839534338629	0.050931582454634326	5491309	452	46	70	967165	763781	507211	231384	119376.28260869565	78440.81428571428	0.8914029423585524	11	4653	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003472195.1_ASM347219v1
GCA.015831745.1.ASM1583174v1	SAMN15915572	chicken_Canada: Lethbridge	Canada: Lethbridge	chicken	Gallus gallus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4302445220936305	0.04271272534466219	4942533	362	95	98	622851	622851	222725	222725	52026.663157894734	50430.316326530614	0.8954799087836136	11	4114	NA	NA	NA	ncbi_genomes	ceacum	FALSE	1	GCA_015831745.1_ASM1583174v1
GCA.003471925.1.ASM347192v1	SAMN09734823	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43316342303622546	0.05584629808492512	5295367	220	41	63	795779	766008	343623	217478	129155.29268292683	84049.95238095238	0.8940162221050968	11	4449	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003471925.1_ASM347192v1
GCA.000598785.2.ASM59878v2	SAMN02314404	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.88475836431226	0.18587360594795538	0.4351304679447653	0.0380957296042475	5317743	0	76	76	609336	609336	215678	215678	69970.30263157895	69970.30263157895	0.8932876222111523	11	4430	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598785.2_ASM59878v2
GCA.000599365.1.ASM59936v1	SAMN02315070	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.37174721189591076	0.43263163505119184	0.042211844346187806	4971985	0	83	83	511517	511517	213485	213485	59903.43373493976	59903.43373493976	0.890911979822948	11	4075	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000599365.1_ASM59936v1
GCA.000598885.1.ASM59888v1	SAMN02314433	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.929368029739777	0.4324418897811213	0.037751869701517206	5521232	0	66	66	818835	818835	212634	212634	83655.0303030303	83655.0303030303	0.8901160103397213	11	4734	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598885.1_ASM59888v1
GCA.000598685.2.ASM59868v2	SAMN02314435	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.5576208178438662	0.43246864200500473	0.040868867141702216	5537583	0	83	83	821616	821616	211815	211815	66717.86746987952	66717.86746987952	0.888645100217911	11	4757	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598685.2_ASM59868v2
GCA.015669435.1.ASM1566943v1	SAMN15532774	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	3.9095415117719945	0.434624850873406	0.0584317384322403	5386214	689	170	177	570700	542833	232347	208466	31683.61176470588	30426.694915254237	0.8945262850677674	11	4591	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015669435.1_ASM1566943v1
GCA.015551365.1.ASM1555136v1	SAMN15532424	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.37174721189591076	0.43263938818415876	0.03895157600383826	5277783	901	42	50	706552	465506	262112	207141	125661.5	105537.64	0.8901684665701489	11	4431	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015551365.1_ASM1555136v1
GCA.000599045.1.ASM59904v1	SAMN02314561	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	1.0532837670384139	0.4341966120499858	0.041078038709178075	5249251	0	80	80	700185	700185	204746	204746	65615.6375	65615.6375	0.8867038364139951	11	4440	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000599045.1_ASM59904v1
GCA.003469305.1.ASM346930v1	SAMN09736425	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43421729364294487	0.03763995333975986	5065519	548	53	84	633690	365731	236117	203398	95575.83018867925	60297.27380952381	0.8931345435679937	11	4209	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003469305.1_ASM346930v1
GCA.000218345.1.Bacteroides.sp.2.1.56FAA.V1	SAMN02463792	human_not determined	not determined	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.07063197026022	0	0.43527743239939426	0.0713031780287426	5648441	16132	47	96	2314291	661282	1059903	201910	120179.59574468085	58669.885416666664	0.8836004483360984	11	4888	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000218345.1_Bacteroides_sp_2_1_56FAA_V1
GCA.000598985.1.ASM59898v1	SAMN02314413	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.5782734407269724	0.4316742516443732	0.04298092677023408	5201070	0	87	87	897750	897750	198514	198514	59782.41379310345	59782.41379310345	0.8921408479409044	11	4308	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598985.1_ASM59898v1
GCA.015548495.1.ASM1554849v1	SAMN15532632	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4334965249094226	0.050101777304208325	5102436	1274	59	73	648979	447475	305316	197198	86481.96610169491	69878.93150684932	0.8925256485333672	11	4238	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015548495.1_ASM1554849v1
GCA.000598905.1.ASM59890v1	SAMN02314420	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.88475836431226	1.20817843866171	0.43046922315129804	0.044231285470071234	5282071	0	148	148	426431	426431	197071	197071	35689.66891891892	35689.66891891892	0.888010024855781	11	4489	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598905.1_ASM59890v1
