GCA.009101645.1.ASM910164v1	GCA.009102325.1.ASM910232v1	GCA.009101685.1.ASM910168v1	GCA.009101725.1.ASM910172v1	GCA.009102305.1.ASM910230v1	GCA.009101505.1.ASM910150v1	GCA.009101705.1.ASM910170v1	GCA.009102145.1.ASM910214v1	GCA.009102575.1.ASM910257v1	GCA.009101535.1.ASM910153v1	GCA.015547545.1.ASM1554754v1	GCA.009102785.1.ASM910278v1	GCA.009102805.1.ASM910280v1	GCA.009101965.1.ASM910196v1	GCA.009102045.1.ASM910204v1	GCA.902374095.1.MGYG.HGUT.01345	GCA.000178215.1.ASM17821v1	GCA.009093695.1.ASM909369v1	GCA.900114865.1.IMG.taxon.2654588180.annotated.assembly	GCA.900107825.1.IMG.taxon.2623620516.annotated.assembly	GCA.015556195.1.ASM1555619v1	GCA.008710235.1.ASM871023v1	GCA.003458755.1.ASM345875v1	P20.6B	P19.A7	GCA.009102705.1.ASM910270v1	GCA.003437545.1.ASM343754v1	GCA.015553655.1.ASM1555365v1	GCA.003474645.1.ASM347464v1	GCA.003469745.1.ASM346974v1	GCA.009093775.1.ASM909377v1	GCA.003436085.1.ASM343608v1	GCA.000273315.1.Bact.xyla.CL03T12C04.V1	P21.6G	P13.H9	P14.B8	GCA.003468875.1.ASM346887v1	GCA.002161135.1.ASM216113v1	GCA.002161115.1.ASM216111v1	GCA.009102085.1.ASM910208v1	GCA.003464445.1.ASM346444v1	GCA.003474245.1.ASM347424v1	GCA.016864215.1.ASM1686421v1	GCA.015551805.1.ASM1555180v1	GCA.003473975.1.ASM347397v1	GCA.000210075.1.ASM21007v1	GCA.015559535.1.ASM1555953v1	GCA.015668785.1.ASM1566878v1	GCA.009102375.1.ASM910237v1	GCA.009102285.1.ASM910228v1
GCA.003469745.1.ASM346974v1	0.375220687506491	0.337944862155388	0.344006403842305	0.338273583016223	0.338803281969182	0.358969196698208	0.372937293729373	0.350987981258912	0.371744925158909	0.345367982543146	0.331476323119777	0.328143954710877	0.319088607594937	0.357530665594209	0.336373550114008	0.291706488265902	0.303668195081284	0.369747899159664	0.290828943124395	0.313611959153595	0.330371567043619	0.332403347947389	0.316382490776747	0.259618493372131	0.259434979512616	0.341682974559687	0.255410350235233	0.236853448275862	0.112549512124432	0	0.197475949105203	0.244518642181413	0.244190959019856	0.271818371172672	0.302968270214944	0.302111088337774	0.271974522292994	0.26067489352408	0.252624671916011	0.270790659565752	0.289899610735505	0.262493424513414	0.344015825914936	0.338286976604077	0.345770407659658	0.308269088604921	0.307052663997536	0.311762225969646	0.363977676306443	0.346165535406747
GCA.009093775.1.ASM909377v1	0.382115462252725	0.346596450165789	0.351503942373211	0.347491475888943	0.347026185145527	0.364731224909429	0.38125313283208	0.359413687233832	0.381839928236819	0.3336550526011	0.316426289807376	0.329662766689608	0.320661808154422	0.345330073349633	0.32066370827706	0.309199669966997	0.318075949367089	0.345527345527346	0.295407098121086	0.32460625894866	0.333202396150447	0.341929229277751	0.337601862630966	0.277673153379368	0.277923165497749	0.315934850938185	0.271231206826493	0.233183387383618	0.243838193791157	0.197475949105203	0	0.258203799654577	0.256591771827229	0.274769760145734	0.29405911035924	0.293215104114775	0.276626456335705	0.242475625264943	0.265838904807386	0.266952105944439	0.28811871327557	0.243049877350777	0.352199441717201	0.348700918148076	0.359654178674352	0.32806729585556	0.312574850299401	0.326507627726016	0.371225577264654	0.354679802955665
GCA.003436085.1.ASM343608v1	0.352048558421851	0.316757208524864	0.321864247732249	0.316706668058019	0.317276613491815	0.338789214143322	0.351124502313569	0.328518321826872	0.352368730617046	0.317698109308813	0.300238366670121	0.304879333965644	0.296875	0.328093890810018	0.308963238331268	0.27756822720213	0.292940280648319	0.341418453478219	0.263429984266127	0.296613896218118	0.327860225239448	0.3179694799128	0.294826511531269	0.231635872014421	0.231428249351821	0.314454517673424	0.244488103034272	0.213247718823927	0.316043425814234	0.244518642181413	0.258203799654577	0	0.155212355212355	0.180780519621698	0.215330415287712	0.215179048637092	0.172673838305423	0.167694768106009	0.17011783548793	0.282555282555283	0.265519820493642	0.250933860689958	0.328525806119295	0.328380075345333	0.333675986842105	0.2907566732848	0.301349325337331	0.280792515134838	0.342996191282268	0.325940008449514
GCA.000273315.1.Bact.xyla.CL03T12C04.V1	0.374806880214234	0.340228741919443	0.34703196347032	0.341943175044705	0.342267222553107	0.361294188136609	0.373772504091653	0.352394423115781	0.375432174089892	0.319228498327101	0.312277931306751	0.335539510629763	0.327774987443496	0.346499102333932	0.322120586210288	0.319995788143624	0.328648201736255	0.343651529193698	0.289414774544292	0.319344399206598	0.322716346153846	0.332937920126532	0.320803244633495	0.255476012394487	0.255933290570879	0.320970873786408	0.257853810264386	0.235042735042735	0.29786214169303	0.244190959019856	0.256591771827229	0.155212355212355	0	0.159058045858294	0.251776649746193	0.251880463508843	0.230526315789474	0.196925408682473	0.216825672159584	0.272450223486388	0.285917496443812	0.261345852895149	0.351128557409225	0.350333698575555	0.35677210851043	0.328934967012253	0.322268608084716	0.319607023411371	0.36527428283845	0.349412119384986
P21.6G	0.390429747028345	0.352635194817941	0.359130094043887	0.353333333333333	0.35403605015674	0.374063854946788	0.386478304742684	0.368819776714514	0.38623595505618	0.342657342657343	0.335086693941165	0.35899465663962	0.350381603726831	0.372047244094488	0.351713425880982	0.318658498598276	0.331702344546381	0.346759428780666	0.291854965843405	0.339236075362916	0.353034196481518	0.320585365853659	0.329298057209802	0.247234804592858	0.247259696458685	0.349242859881158	0.291338582677165	0.254265852117127	0.311500236630383	0.271818371172672	0.274769760145734	0.180780519621698	0.159058045858294	0	0.234975961538462	0.234055354993983	0.2563836412705	0.210543165083769	0.215430647574268	0.281619563038685	0.307137129109864	0.282848029632678	0.363231305695467	0.366951734984764	0.360463992266796	0.338221625529278	0.357910597689603	0.340548340548341	0.377495282550402	0.364402578086267
P13.H9	0.409249825192288	0.37781210775321	0.38396299151889	0.378279320987654	0.378951426368543	0.398991857309035	0.410001984520738	0.389607843137255	0.411010260457774	0.366207951070336	0.354418248035269	0.368503017325287	0.360241786097299	0.381099922540666	0.360588403859012	0.350341871619553	0.360593305271597	0.369996393797331	0.316327584426314	0.344600748912053	0.3758506708147	0.370128623536187	0.347997310536932	0.243349549736052	0.242957746478873	0.3446519524618	0.310746958882075	0.274891326847444	0.362713127736886	0.302968270214944	0.29405911035924	0.215330415287712	0.251776649746193	0.234975961538462	0	0.00552268244575937	0.203223831871047	0.199077471433064	0.239344950661348	0.24916223142125	0.317231861198738	0.300091028623445	0.388677087304613	0.390387776810753	0.397888328735851	0.354380265962846	0.369949619677961	0.355217831813576	0.402363973820455	0.385935823661367
P14.B8	0.409140914091409	0.377477042049299	0.3836356619066	0.378331402085747	0.379004245465071	0.398874223602484	0.409696006358037	0.389477817039655	0.410904780719083	0.365288939915806	0.354442525426981	0.367959462093159	0.359687652513421	0.380573865839473	0.359854642822989	0.350567078777971	0.360024081878387	0.37129963898917	0.316099679454038	0.344614449285642	0.373953669456881	0.370747645589083	0.347244927396865	0.242823090475697	0.242430526752385	0.344853635505194	0.31112229491696	0.273782383419689	0.362559462736685	0.302111088337774	0.293215104114775	0.215179048637092	0.251880463508843	0.234055354993983	0.00552268244575937	0	0.20388151174668	0.199538154718169	0.239226403195291	0.250838760607855	0.317212791156731	0.299645569620253	0.388549618320611	0.390260431793978	0.397581182744501	0.354609208252871	0.369597468104045	0.354635828768513	0.402053789731051	0.385997461185431
GCA.003468875.1.ASM346887v1	0.354104130007246	0.321474967522734	0.328745262317973	0.323018566580156	0.32296030321165	0.341761990768613	0.355263157894737	0.333197969543147	0.355405681585939	0.332212774372157	0.313367711225704	0.333937928254736	0.325325527404865	0.349168169973943	0.325822709753928	0.29537517197587	0.313460739509763	0.351517408303854	0.293260473588342	0.312559017941454	0.338768115942029	0.33373063170441	0.306629559685916	0.271184620341532	0.271007951859016	0.29730784237222	0.267687819110139	0.261168384879725	0.327554656650294	0.271974522292994	0.276626456335705	0.172673838305423	0.230526315789474	0.2563836412705	0.203223831871047	0.20388151174668	0	0.189248013929699	0.209459459459459	0.282768476929359	0.263426587706759	0.257208765859285	0.356931571682114	0.342007807026324	0.355505264193644	0.322808125460478	0.30666120945462	0.322689075630252	0.346616769495297	0.329698071291528
GCA.002161135.1.ASM216113v1	0.359650989572249	0.324712643678161	0.331353067704599	0.324654023577652	0.325002560688313	0.345769349685664	0.359112519809826	0.338687806404506	0.356925338653786	0.314181301390722	0.308013440586498	0.336300590001035	0.328494400663625	0.34287184765826	0.32224025974026	0.310037012845635	0.318312867058195	0.33695963355282	0.282028665931643	0.309883470004316	0.335676625659051	0.336868944416114	0.321290059195754	0.24447391688771	0.244056176047772	0.320652717989789	0.259910006428112	0.220908387667146	0.324703557312253	0.26067489352408	0.242475625264943	0.167694768106009	0.196925408682473	0.210543165083769	0.199077471433064	0.199538154718169	0.189248013929699	0	0.181644788511163	0.278506241476975	0.280453257790368	0.236575372007764	0.351351351351351	0.34765625	0.357373737373737	0.324962113011474	0.320294426919033	0.311223938641028	0.350997506234414	0.333817427385892
GCA.002161115.1.ASM216111v1	0.370484816196058	0.33326482375912	0.338051282051282	0.333196468897557	0.333538461538462	0.353766769865841	0.368176047397376	0.345519114267809	0.367613038906414	0.340313071762553	0.333401305057096	0.349709784411277	0.341293738967916	0.375592661306947	0.356903383114904	0.296413387114357	0.309238665526091	0.359831836422702	0.278789886275809	0.300918422474338	0.355693581780538	0.328227124183007	0.310168625447113	0.241615938018816	0.241417497231451	0.334603047313553	0.265314880377642	0.237051792828685	0.323043435242901	0.252624671916011	0.265838904807386	0.17011783548793	0.216825672159584	0.215430647574268	0.239344950661348	0.239226403195291	0.209459459459459	0.181644788511163	0	0.286344537815126	0.273376759823492	0.259907137458158	0.346847759983783	0.350900669068451	0.370891069080611	0.320975609756098	0.325050015794461	0.319774989182172	0.359275829778379	0.343513036252207
GCA.009102085.1.ASM910208v1	0.385707146426787	0.348855183074099	0.355641272902604	0.350511484269446	0.349855351976856	0.369350145489816	0.38582208101668	0.361585246223269	0.384402764067127	0.349206349206349	0.33294975067127	0.343007401636151	0.333918642083699	0.366401860104631	0.340533307846698	0.330337996528132	0.33894905736061	0.349810571892477	0.317350418518136	0.338936708860759	0.349416342412451	0.352285824049174	0.346083613647285	0.277058518902123	0.276891191709845	0.344658361645904	0.274720853032894	0.262220381110191	0.326559149808893	0.270790659565752	0.266952105944439	0.282555282555283	0.272450223486388	0.281619563038685	0.24916223142125	0.250838760607855	0.282768476929359	0.278506241476975	0.286344537815126	0	0.303610179522588	0.281246837364639	0.353042151440015	0.354233188195452	0.371466641286761	0.332453021838497	0.336759909063952	0.321978913219789	0.374841168996188	0.357275300087831
GCA.003464445.1.ASM346444v1	0.337798660401879	0.302348052951976	0.309413580246914	0.303667953667954	0.303433641975309	0.321885913853318	0.335650446871897	0.315149136577708	0.335900473933649	0.296097934200459	0.289468636102053	0.302162478082992	0.290077080690799	0.325	0.29853742472039	0.264426514145644	0.261384152457372	0.308011548177553	0.30687338501292	0.305378304466727	0.330998248686515	0.273198847262248	0.295395558973373	0.292033564694913	0.29228855721393	0.312629790447423	0.273568769493913	0.251501968096126	0.341538461538462	0.289899610735505	0.28811871327557	0.265519820493642	0.285917496443812	0.307137129109864	0.317231861198738	0.317212791156731	0.263426587706759	0.280453257790368	0.273376759823492	0.303610179522588	0	0.244255491446503	0.324494467760397	0.283654311429401	0.325083293669681	0.324596159707406	0.278101828966881	0.291421618332995	0.327402483136181	0.310297706198145
GCA.003474245.1.ASM347424v1	0.350092345577673	0.310741181133571	0.318366135891603	0.312877363159458	0.312234200375828	0.331210824793553	0.347600122286762	0.323402113739305	0.347381217708439	0.290518678301794	0.296882682662995	0.323209111799381	0.314651721377102	0.305177382490311	0.2796942375539	0.286763163415146	0.289611860393287	0.3314860995659	0.285410915268635	0.306364392678869	0.30446063267139	0.305623953511277	0.277153558052434	0.252447850149	0.252262804813119	0.308696913998259	0.231563726502789	0.202298605938065	0.317921283912877	0.262493424513414	0.243049877350777	0.250933860689958	0.261345852895149	0.282848029632678	0.300091028623445	0.299645569620253	0.257208765859285	0.236575372007764	0.259907137458158	0.281246837364639	0.244255491446503	0	0.341938007235749	0.303294958316792	0.350117096018735	0.325057375339036	0.294177317914384	0.308276939094222	0.337946249498596	0.319783740488586
GCA.016864215.1.ASM1686421v1	0.325282581393102	0.279611105917547	0.286860768943636	0.280164363093015	0.280515117581187	0.298986486486487	0.316759454789787	0.299240986717268	0.312523864070256	0.287671232876712	0.284945238537219	0.258526474467684	0.246579220534113	0.322272215973003	0.296512165787769	0.252786270835388	0.246365574723784	0.335724282715185	0.322159034221291	0.329224146365326	0.330510069640504	0.319018404907975	0.36973304808855	0.332666733326667	0.333133253301321	0.362273807347834	0.324001166520852	0.32373525294941	0.395827688973178	0.344015825914936	0.352199441717201	0.328525806119295	0.351128557409225	0.363231305695467	0.388677087304613	0.388549618320611	0.356931571682114	0.351351351351351	0.346847759983783	0.353042151440015	0.324494467760397	0.341938007235749	0	0.209062821833162	0.259375287938819	0.203611029339613	0.2636911019784	0.252889324191969	0.306419589675711	0.292174077220806
GCA.015551805.1.ASM1555180v1	0.298235294117647	0.250142234022378	0.256980596308566	0.251302453348489	0.25149077141505	0.270061875297477	0.287815330671082	0.270767157570507	0.281162227602906	0.234206326856285	0.244281276475572	0.259676956895728	0.248899100134023	0.273366929732814	0.246575342465753	0.217260712855427	0.235172617291236	0.312472298555093	0.311993517017828	0.319364448857994	0.326205250596659	0.297633638163477	0.335660377358491	0.319796954314721	0.319451498222448	0.323881011954406	0.324388318863457	0.325347680438534	0.379600805713239	0.338286976604077	0.348700918148076	0.328380075345333	0.350333698575555	0.366951734984764	0.390387776810753	0.390260431793978	0.342007807026324	0.34765625	0.350900669068451	0.354233188195452	0.283654311429401	0.303294958316792	0.209062821833162	0	0.244814053447954	0.207569721115538	0.231380915438324	0.242668257282036	0.277575292537886	0.264125646427887
GCA.003473975.1.ASM347397v1	0.351137678364828	0.305467437954842	0.313029710347397	0.30599310280548	0.306323926608922	0.325278636321064	0.342657342657343	0.323548906353565	0.33981137467848	0.298290993071594	0.282630847614636	0.288199341795957	0.281220568845357	0.321732622322013	0.298614958448753	0.280314960629921	0.277879872328078	0.338513926482144	0.336519315013939	0.333723882054286	0.360571052878745	0.305315892012246	0.353137764574824	0.341448812612253	0.341519416991115	0.367691325367144	0.317229336437718	0.340117729222788	0.351541373715522	0.345770407659658	0.359654178674352	0.333675986842105	0.35677210851043	0.360463992266796	0.397888328735851	0.397581182744501	0.355505264193644	0.357373737373737	0.370891069080611	0.371466641286761	0.325083293669681	0.350117096018735	0.259375287938819	0.244814053447954	0	0.220916568742656	0.27756581457459	0.269084155996481	0.331760709567843	0.317316751460335
GCA.000210075.1.ASM21007v1	0.327703398558187	0.280031821797932	0.286153846153846	0.280222509188437	0.280595533498759	0.299650524213679	0.316763833486755	0.299323163955955	0.31286222674123	0.287021548755289	0.264186321918484	0.274440990674822	0.265367617517075	0.305475216914331	0.283831628638867	0.250579069277743	0.249354138679343	0.360763599295709	0.289277339586442	0.318997912317328	0.325588382573861	0.334189977265988	0.352917903066271	0.301923076923077	0.301549973276323	0.349966022716241	0.310387725482065	0.304347826086957	0.370398773006135	0.308269088604921	0.32806729585556	0.2907566732848	0.328934967012253	0.338221625529278	0.354380265962846	0.354609208252871	0.322808125460478	0.324962113011474	0.320975609756098	0.332453021838497	0.324596159707406	0.325057375339036	0.203611029339613	0.207569721115538	0.220916568742656	0	0.262064752596213	0.253840526700805	0.307165861513688	0.291197749196141
GCA.015559535.1.ASM1555953v1	0.255459827689842	0.206429124709528	0.215424760800232	0.20862752684012	0.20769305112593	0.226402255273646	0.246691213056025	0.22367515485203	0.242703077075294	0.226832774317202	0.19365689572321	0.222059541239629	0.208642940946422	0.254102340033013	0.225670498084291	0.226407369498465	0.249974871846417	0.298020428455211	0.288585042469443	0.299431587494925	0.288680900848201	0.291558379054769	0.319784241957234	0.280730897009967	0.280565077386517	0.29121346826823	0.29340592861464	0.292432264092183	0.354260089686099	0.307052663997536	0.312574850299401	0.301349325337331	0.322268608084716	0.357910597689603	0.369949619677961	0.369597468104045	0.30666120945462	0.320294426919033	0.325050015794461	0.336759909063952	0.278101828966881	0.294177317914384	0.2636911019784	0.231380915438324	0.27756581457459	0.262064752596213	0	0.191139111878874	0.235501567398119	0.217331768388106
GCA.015668785.1.ASM1566878v1	0.26528934114503	0.215682382133995	0.223895383396077	0.217529248463216	0.217158708143452	0.23599760813235	0.257247856267864	0.235934664246824	0.253095189770651	0.210960518562169	0.185973207249803	0.178943154523619	0.164912280701754	0.226159665538523	0.19701580445666	0.230009456761585	0.247524752475248	0.314338575393154	0.275396234443144	0.287842483592041	0.286685325869652	0.28887134964483	0.324118866620594	0.276681949035078	0.276509494346064	0.315116279069767	0.303673047077082	0.28955223880597	0.368481485025356	0.311762225969646	0.326507627726016	0.280792515134838	0.319607023411371	0.340548340548341	0.355217831813576	0.354635828768513	0.322689075630252	0.311223938641028	0.319774989182172	0.321978913219789	0.291421618332995	0.308276939094222	0.252889324191969	0.242668257282036	0.269084155996481	0.253840526700805	0.191139111878874	0	0.24681064791562	0.227961087152743
GCA.009102375.1.ASM910237v1	0.0966719492868463	0.0471174104577667	0.0524806423860052	0.0462068305749546	0.0454067488767804	0.0597057975194693	0.0817671947259667	0.0658240155566359	0.0724977986498386	0.221916769362025	0.196121304306493	0.235254368182257	0.22220073486753	0.281667146835686	0.255448171309456	0.289154188587616	0.308754844479777	0.317527064507471	0.343775593775594	0.348585189644792	0.326776588564266	0.362848709892412	0.375762195121951	0.351734044736302	0.35160661123088	0.321418545896884	0.338915470494418	0.343182517697753	0.402107598447033	0.363977676306443	0.371225577264654	0.342996191282268	0.36527428283845	0.377495282550402	0.402363973820455	0.402053789731051	0.346616769495297	0.350997506234414	0.359275829778379	0.374841168996188	0.327402483136181	0.337946249498596	0.306419589675711	0.277575292537886	0.331760709567843	0.307165861513688	0.235501567398119	0.24681064791562	0	0.0590056103695105
GCA.009102285.1.ASM910228v1	0.0893987341772152	0.0283036909542934	0.0336928510069676	0.0270321902760531	0.0273933377875346	0.0465585101276759	0.0659200314372728	0.0501893020095136	0.0653511771026668	0.205679129200189	0.178737541528239	0.217927710843374	0.203514191928944	0.265701409531115	0.236329233680227	0.26989898989899	0.290802658993948	0.301885106763156	0.327473426001635	0.331396513724704	0.309906614036777	0.346135564217131	0.359779299847793	0.333743085433313	0.333196679307164	0.304120340091563	0.321058917197452	0.325207415753354	0.385822410928558	0.346165535406747	0.354679802955665	0.325940008449514	0.349412119384986	0.364402578086267	0.385935823661367	0.385997461185431	0.329698071291528	0.333817427385892	0.343513036252207	0.357275300087831	0.310297706198145	0.319783740488586	0.292174077220806	0.264125646427887	0.317316751460335	0.291197749196141	0.217331768388106	0.227961087152743	0.0590056103695105	0
