iso1	iso2	tree_dist	bray_curtis	comp	host.iso1	sample.iso1	taxonomy_Species.iso1	host.iso2	sample.iso2	taxonomy_Species.iso2
GCA.900107825.1.IMG.taxon.2623620516.annotated.assembly	GCA.009102305.1.ASM910230v1	0.07191702603882613	0.3223156853043048	GCA.900107825.1.IMG.taxon.2623620516.annotated.assembly_GCA.009102305.1.ASM910230v1	rumen	SAMN04487924	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.015556195.1.ASM1555619v1	GCA.009102305.1.ASM910230v1	0.06840612717654351	0.30142721217887725	GCA.015556195.1.ASM1555619v1_GCA.009102305.1.ASM910230v1	human	SAMN15532817	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.008710235.1.ASM871023v1	GCA.009102305.1.ASM910230v1	0.06549395003998587	0.3379064085698177	GCA.008710235.1.ASM871023v1_GCA.009102305.1.ASM910230v1	human	SAMN12788007	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.003458755.1.ASM345875v1	GCA.009102305.1.ASM910230v1	0.06053048640209745	0.3519511048425012	GCA.003458755.1.ASM345875v1_GCA.009102305.1.ASM910230v1	human	SAMN09734435	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
P20.6B	GCA.009102305.1.ASM910230v1	0.061194561899296784	0.32564491654021244	P20.6B_GCA.009102305.1.ASM910230v1	gorilla	COL_Gorilla05	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
P19.A7	GCA.009102305.1.ASM910230v1	0.06122589915059477	0.32530364372469633	P19.A7_GCA.009102305.1.ASM910230v1	gorilla	COL_Gorilla01	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.009102705.1.ASM910270v1	GCA.009102305.1.ASM910230v1	0.06064982999694521	0.2955847034915943	GCA.009102705.1.ASM910270v1_GCA.009102305.1.ASM910230v1	human	SAMN11944275	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.003437545.1.ASM343754v1	GCA.009102305.1.ASM910230v1	0.06690894760837568	0.31255530429652933	GCA.003437545.1.ASM343754v1_GCA.009102305.1.ASM910230v1	human	SAMN09736937	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.015553655.1.ASM1555365v1	GCA.009102305.1.ASM910230v1	0.06703534201527823	0.31620473396722637	GCA.015553655.1.ASM1555365v1_GCA.009102305.1.ASM910230v1	human	SAMN15532925	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.003474645.1.ASM347464v1	GCA.009102305.1.ASM910230v1	0.07216782293187012	0.378844574244775	GCA.003474645.1.ASM347464v1_GCA.009102305.1.ASM910230v1	human	SAMN09734674	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.003469745.1.ASM346974v1	GCA.009102305.1.ASM910230v1	0.07236363487576536	0.3388032819691815	GCA.003469745.1.ASM346974v1_GCA.009102305.1.ASM910230v1	human	SAMN09736325	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.009093775.1.ASM909377v1	GCA.009102305.1.ASM910230v1	0.07093852077129403	0.34702618514552713	GCA.009093775.1.ASM909377v1_GCA.009102305.1.ASM910230v1	human	SAMN11944334	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.003436085.1.ASM343608v1	GCA.009102305.1.ASM910230v1	0.07125038559654061	0.31727661349181524	GCA.003436085.1.ASM343608v1_GCA.009102305.1.ASM910230v1	human	SAMN09737014	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.000273315.1.Bact.xyla.CL03T12C04.V1	GCA.009102305.1.ASM910230v1	0.07318802473559437	0.342267222553107	GCA.000273315.1.Bact.xyla.CL03T12C04.V1_GCA.009102305.1.ASM910230v1	human	SAMN02463935	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
P21.6G	GCA.009102305.1.ASM910230v1	0.07387046631370531	0.35403605015673983	P21.6G_GCA.009102305.1.ASM910230v1	gorilla	COL_Gorilla12	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
P13.H9	GCA.009102305.1.ASM910230v1	0.07584342922280038	0.3789514263685428	P13.H9_GCA.009102305.1.ASM910230v1	chimpanzee	HOU_Chimp05	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
P14.B8	GCA.009102305.1.ASM910230v1	0.07585528114990615	0.3790042454650714	P14.B8_GCA.009102305.1.ASM910230v1	chimpanzee	HOU_Chimp08	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.003468875.1.ASM346887v1	GCA.009102305.1.ASM910230v1	0.07622426168142166	0.3229603032116497	GCA.003468875.1.ASM346887v1_GCA.009102305.1.ASM910230v1	human	SAMN09736419	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.002161135.1.ASM216113v1	GCA.009102305.1.ASM910230v1	0.07464756290947147	0.325002560688313	GCA.002161135.1.ASM216113v1_GCA.009102305.1.ASM910230v1	chicken	SAMN06473578	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.002161115.1.ASM216111v1	GCA.009102305.1.ASM910230v1	0.07586474256559766	0.33353846153846156	GCA.002161115.1.ASM216111v1_GCA.009102305.1.ASM910230v1	chicken	SAMN06473580	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.009102085.1.ASM910208v1	GCA.009102305.1.ASM910230v1	0.06857886877993347	0.3498553519768563	GCA.009102085.1.ASM910208v1_GCA.009102305.1.ASM910230v1	human	SAMN11944322	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.003464445.1.ASM346444v1	GCA.009102305.1.ASM910230v1	0.06563100524318329	0.30343364197530864	GCA.003464445.1.ASM346444v1_GCA.009102305.1.ASM910230v1	human	SAMN09734272	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.003474245.1.ASM347424v1	GCA.009102305.1.ASM910230v1	0.06231958152667532	0.31223420037582833	GCA.003474245.1.ASM347424v1_GCA.009102305.1.ASM910230v1	human	SAMN09734689	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.016864215.1.ASM1686421v1	GCA.009102305.1.ASM910230v1	0.044913241258052426	0.280515117581187	GCA.016864215.1.ASM1686421v1_GCA.009102305.1.ASM910230v1	human	SAMN13118627	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.015551805.1.ASM1555180v1	GCA.009102305.1.ASM910230v1	0.04127491686584573	0.2514907714150497	GCA.015551805.1.ASM1555180v1_GCA.009102305.1.ASM910230v1	human	SAMN15532738	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.003473975.1.ASM347397v1	GCA.009102305.1.ASM910230v1	0.0392858360740463	0.30632392660892244	GCA.003473975.1.ASM347397v1_GCA.009102305.1.ASM910230v1	human	SAMN09734722	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.000210075.1.ASM21007v1	GCA.009102305.1.ASM910230v1	0.03759981439415697	0.2805955334987593	GCA.000210075.1.ASM21007v1_GCA.009102305.1.ASM910230v1	human	SAMEA3138363	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.015559535.1.ASM1555953v1	GCA.009102305.1.ASM910230v1	0.03418071418599926	0.20769305112593023	GCA.015559535.1.ASM1555953v1_GCA.009102305.1.ASM910230v1	human	SAMN15533357	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.015668785.1.ASM1566878v1	GCA.009102305.1.ASM910230v1	0.021229247377840745	0.21715870814345156	GCA.015668785.1.ASM1566878v1_GCA.009102305.1.ASM910230v1	human	SAMN15654964	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.009102375.1.ASM910237v1	GCA.009102305.1.ASM910230v1	4.392658537042764e-5	0.04540674887678042	GCA.009102375.1.ASM910237v1_GCA.009102305.1.ASM910230v1	human	SAMN11944296	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.009102285.1.ASM910228v1	GCA.009102305.1.ASM910230v1	3.396676478533336e-5	0.0273933377875346	GCA.009102285.1.ASM910228v1_GCA.009102305.1.ASM910230v1	human	SAMN11944306	Bacteroides_xylanisolvens	human	SAMN11944304	Bacteroides_xylanisolvens
GCA.009101705.1.ASM910170v1	GCA.009101505.1.ASM910150v1	6.810431602841983e-5	0.07010349541105253	GCA.009101705.1.ASM910170v1_GCA.009101505.1.ASM910150v1	human	SAMN11944300	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.009102145.1.ASM910214v1	GCA.009101505.1.ASM910150v1	8.143909310566339e-5	0.05769972983404091	GCA.009102145.1.ASM910214v1_GCA.009101505.1.ASM910150v1	human	SAMN11944313	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.009102575.1.ASM910257v1	GCA.009101505.1.ASM910150v1	6.962085010640351e-5	0.06407766990291262	GCA.009102575.1.ASM910257v1_GCA.009101505.1.ASM910150v1	human	SAMN11944285	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.009101535.1.ASM910153v1	GCA.009101505.1.ASM910150v1	0.011993433412168816	0.21170493037260069	GCA.009101535.1.ASM910153v1_GCA.009101505.1.ASM910150v1	human	SAMN11944266	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.015547545.1.ASM1554754v1	GCA.009101505.1.ASM910150v1	0.010869064386403912	0.18399698056237027	GCA.015547545.1.ASM1554754v1_GCA.009101505.1.ASM910150v1	human	SAMN15533273	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.009102785.1.ASM910278v1	GCA.009101505.1.ASM910150v1	0.02322296532979735	0.22590534585169572	GCA.009102785.1.ASM910278v1_GCA.009101505.1.ASM910150v1	human	SAMN11944270	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.009102805.1.ASM910280v1	GCA.009101505.1.ASM910150v1	0.0230708531423203	0.2133192591881777	GCA.009102805.1.ASM910280v1_GCA.009101505.1.ASM910150v1	human	SAMN11944269	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.009101965.1.ASM910196v1	GCA.009101505.1.ASM910150v1	0.02160542259589903	0.2718261532596264	GCA.009101965.1.ASM910196v1_GCA.009101505.1.ASM910150v1	human	SAMN11944327	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.009102045.1.ASM910204v1	GCA.009101505.1.ASM910150v1	0.02141665340765751	0.24386344399510956	GCA.009102045.1.ASM910204v1_GCA.009101505.1.ASM910150v1	human	SAMN11944326	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.902374095.1.MGYG.HGUT.01345	GCA.009101505.1.ASM910150v1	0.054254937209322854	0.2809394760614273	GCA.902374095.1.MGYG.HGUT.01345_GCA.009101505.1.ASM910150v1	human	SAMEA5850848	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.000178215.1.ASM17821v1	GCA.009101505.1.ASM910150v1	0.05430960992105124	0.3027016367580359	GCA.000178215.1.ASM17821v1_GCA.009101505.1.ASM910150v1	human	SAMN00007489	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.009093695.1.ASM909369v1	GCA.009101505.1.ASM910150v1	0.05699301007023834	0.30952380952380953	GCA.009093695.1.ASM909369v1_GCA.009101505.1.ASM910150v1	human	SAMN11944338	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.900114865.1.IMG.taxon.2654588180.annotated.assembly	GCA.009101505.1.ASM910150v1	0.06835985804740656	0.33726007921194273	GCA.900114865.1.IMG.taxon.2654588180.annotated.assembly_GCA.009101505.1.ASM910150v1	rumen	SAMN05216250	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.900107825.1.IMG.taxon.2623620516.annotated.assembly	GCA.009101505.1.ASM910150v1	0.07194911126673328	0.34196117471378795	GCA.900107825.1.IMG.taxon.2623620516.annotated.assembly_GCA.009101505.1.ASM910150v1	rumen	SAMN04487924	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.015556195.1.ASM1555619v1	GCA.009101505.1.ASM910150v1	0.06843821240445067	0.3171291866028708	GCA.015556195.1.ASM1555619v1_GCA.009101505.1.ASM910150v1	human	SAMN15532817	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.008710235.1.ASM871023v1	GCA.009101505.1.ASM910150v1	0.06552603526789302	0.35626535626535627	GCA.008710235.1.ASM871023v1_GCA.009101505.1.ASM910150v1	human	SAMN12788007	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.003458755.1.ASM345875v1	GCA.009101505.1.ASM910150v1	0.0605625716300046	0.3704018912529551	GCA.003458755.1.ASM345875v1_GCA.009101505.1.ASM910150v1	human	SAMN09734435	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
P20.6B	GCA.009101505.1.ASM910150v1	0.06122664712720394	0.3469720101781171	P20.6B_GCA.009101505.1.ASM910150v1	gorilla	COL_Gorilla05	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
P19.A7	GCA.009101505.1.ASM910150v1	0.061257984378501926	0.3464358452138493	P19.A7_GCA.009101505.1.ASM910150v1	gorilla	COL_Gorilla01	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.009102705.1.ASM910270v1	GCA.009101505.1.ASM910150v1	0.06068191522485236	0.31488017833921605	GCA.009102705.1.ASM910270v1_GCA.009101505.1.ASM910150v1	human	SAMN11944275	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.003437545.1.ASM343754v1	GCA.009101505.1.ASM910150v1	0.06694103283628283	0.3326080506379191	GCA.003437545.1.ASM343754v1_GCA.009101505.1.ASM910150v1	human	SAMN09736937	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.015553655.1.ASM1555365v1	GCA.009101505.1.ASM910150v1	0.06706742724318539	0.3366578465296153	GCA.015553655.1.ASM1555365v1_GCA.009101505.1.ASM910150v1	human	SAMN15532925	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.003474645.1.ASM347464v1	GCA.009101505.1.ASM910150v1	0.07219990815977727	0.3970817656235661	GCA.003474645.1.ASM347464v1_GCA.009101505.1.ASM910150v1	human	SAMN09734674	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.003469745.1.ASM346974v1	GCA.009101505.1.ASM910150v1	0.07239572010367251	0.35896919669820815	GCA.003469745.1.ASM346974v1_GCA.009101505.1.ASM910150v1	human	SAMN09736325	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.009093775.1.ASM909377v1	GCA.009101505.1.ASM910150v1	0.07097060599920119	0.36473122490942916	GCA.009093775.1.ASM909377v1_GCA.009101505.1.ASM910150v1	human	SAMN11944334	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.003436085.1.ASM343608v1	GCA.009101505.1.ASM910150v1	0.07128247082444776	0.3387892141433218	GCA.003436085.1.ASM343608v1_GCA.009101505.1.ASM910150v1	human	SAMN09737014	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.000273315.1.Bact.xyla.CL03T12C04.V1	GCA.009101505.1.ASM910150v1	0.07322010996350152	0.36129418813660874	GCA.000273315.1.Bact.xyla.CL03T12C04.V1_GCA.009101505.1.ASM910150v1	human	SAMN02463935	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
P21.6G	GCA.009101505.1.ASM910150v1	0.07390255154161246	0.37406385494678757	P21.6G_GCA.009101505.1.ASM910150v1	gorilla	COL_Gorilla12	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
P13.H9	GCA.009101505.1.ASM910150v1	0.07587551445070753	0.3989918573090345	P13.H9_GCA.009101505.1.ASM910150v1	chimpanzee	HOU_Chimp05	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
P14.B8	GCA.009101505.1.ASM910150v1	0.0758873663778133	0.3988742236024845	P14.B8_GCA.009101505.1.ASM910150v1	chimpanzee	HOU_Chimp08	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.003468875.1.ASM346887v1	GCA.009101505.1.ASM910150v1	0.07625634690932881	0.3417619907686133	GCA.003468875.1.ASM346887v1_GCA.009101505.1.ASM910150v1	human	SAMN09736419	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.002161135.1.ASM216113v1	GCA.009101505.1.ASM910150v1	0.07467964813737862	0.34576934968566425	GCA.002161135.1.ASM216113v1_GCA.009101505.1.ASM910150v1	chicken	SAMN06473578	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.002161115.1.ASM216111v1	GCA.009101505.1.ASM910150v1	0.07589682779350482	0.35376676986584105	GCA.002161115.1.ASM216111v1_GCA.009101505.1.ASM910150v1	chicken	SAMN06473580	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.009102085.1.ASM910208v1	GCA.009101505.1.ASM910150v1	0.06861095400784062	0.3693501454898157	GCA.009102085.1.ASM910208v1_GCA.009101505.1.ASM910150v1	human	SAMN11944322	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.003464445.1.ASM346444v1	GCA.009101505.1.ASM910150v1	0.06566309047109044	0.32188591385331783	GCA.003464445.1.ASM346444v1_GCA.009101505.1.ASM910150v1	human	SAMN09734272	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.003474245.1.ASM347424v1	GCA.009101505.1.ASM910150v1	0.06235166675458247	0.3312108247935529	GCA.003474245.1.ASM347424v1_GCA.009101505.1.ASM910150v1	human	SAMN09734689	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.016864215.1.ASM1686421v1	GCA.009101505.1.ASM910150v1	0.04494532648595958	0.2989864864864865	GCA.016864215.1.ASM1686421v1_GCA.009101505.1.ASM910150v1	human	SAMN13118627	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.015551805.1.ASM1555180v1	GCA.009101505.1.ASM910150v1	0.04130700209375288	0.2700618752974774	GCA.015551805.1.ASM1555180v1_GCA.009101505.1.ASM910150v1	human	SAMN15532738	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.003473975.1.ASM347397v1	GCA.009101505.1.ASM910150v1	0.039317921301953454	0.32527863632106396	GCA.003473975.1.ASM347397v1_GCA.009101505.1.ASM910150v1	human	SAMN09734722	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.000210075.1.ASM21007v1	GCA.009101505.1.ASM910150v1	0.037631899622064126	0.2996505242136795	GCA.000210075.1.ASM21007v1_GCA.009101505.1.ASM910150v1	human	SAMEA3138363	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.015559535.1.ASM1555953v1	GCA.009101505.1.ASM910150v1	0.03421279941390641	0.22640225527364635	GCA.015559535.1.ASM1555953v1_GCA.009101505.1.ASM910150v1	human	SAMN15533357	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.015668785.1.ASM1566878v1	GCA.009101505.1.ASM910150v1	0.02126133260574789	0.23599760813235002	GCA.015668785.1.ASM1566878v1_GCA.009101505.1.ASM910150v1	human	SAMN15654964	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.009102375.1.ASM910237v1	GCA.009101505.1.ASM910150v1	7.601181327757613e-5	0.059705797519469285	GCA.009102375.1.ASM910237v1_GCA.009101505.1.ASM910150v1	human	SAMN11944296	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.009102285.1.ASM910228v1	GCA.009101505.1.ASM910150v1	6.605199269248185e-5	0.046558510127675916	GCA.009102285.1.ASM910228v1_GCA.009101505.1.ASM910150v1	human	SAMN11944306	Bacteroides_xylanisolvens	human	SAMN11944284	Bacteroides_xylanisolvens
GCA.009102145.1.ASM910214v1	GCA.009101705.1.ASM910170v1	7.282510019972156e-5	0.08137467904404504	GCA.009102145.1.ASM910214v1_GCA.009101705.1.ASM910170v1	human	SAMN11944313	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.009102575.1.ASM910257v1	GCA.009101705.1.ASM910170v1	6.100685720046169e-5	0.0832836414231763	GCA.009102575.1.ASM910257v1_GCA.009101705.1.ASM910170v1	human	SAMN11944285	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.009101535.1.ASM910153v1	GCA.009101705.1.ASM910170v1	0.011984819419262873	0.23330125120307987	GCA.009101535.1.ASM910153v1_GCA.009101705.1.ASM910170v1	human	SAMN11944266	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.015547545.1.ASM1554754v1	GCA.009101705.1.ASM910170v1	0.01086045039349797	0.20772200772200772	GCA.015547545.1.ASM1554754v1_GCA.009101705.1.ASM910170v1	human	SAMN15533273	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.009102785.1.ASM910278v1	GCA.009101705.1.ASM910170v1	0.023214351336891408	0.24509803921568626	GCA.009102785.1.ASM910278v1_GCA.009101705.1.ASM910170v1	human	SAMN11944270	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.009102805.1.ASM910280v1	GCA.009101705.1.ASM910170v1	0.023062239149414358	0.2332318570165963	GCA.009102805.1.ASM910280v1_GCA.009101705.1.ASM910170v1	human	SAMN11944269	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.009101965.1.ASM910196v1	GCA.009101705.1.ASM910170v1	0.021596808602993088	0.29237370782133804	GCA.009101965.1.ASM910196v1_GCA.009101705.1.ASM910170v1	human	SAMN11944327	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.009102045.1.ASM910204v1	GCA.009101705.1.ASM910170v1	0.021408039414751567	0.265031265031265	GCA.009102045.1.ASM910204v1_GCA.009101705.1.ASM910170v1	human	SAMN11944326	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.902374095.1.MGYG.HGUT.01345	GCA.009101705.1.ASM910170v1	0.05424632321641691	0.2954241645244216	GCA.902374095.1.MGYG.HGUT.01345_GCA.009101705.1.ASM910170v1	human	SAMEA5850848	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.000178215.1.ASM17821v1	GCA.009101705.1.ASM910170v1	0.054300995928145294	0.3160339256865913	GCA.000178215.1.ASM17821v1_GCA.009101705.1.ASM910170v1	human	SAMN00007489	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.009093695.1.ASM909369v1	GCA.009101705.1.ASM910170v1	0.0569843960773324	0.32655654383735705	GCA.009093695.1.ASM909369v1_GCA.009101705.1.ASM910170v1	human	SAMN11944338	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.900114865.1.IMG.taxon.2654588180.annotated.assembly	GCA.009101705.1.ASM910170v1	0.06835124405450062	0.35164949526485584	GCA.900114865.1.IMG.taxon.2654588180.annotated.assembly_GCA.009101705.1.ASM910170v1	rumen	SAMN05216250	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.900107825.1.IMG.taxon.2623620516.annotated.assembly	GCA.009101705.1.ASM910170v1	0.07194049727382734	0.36045681655960027	GCA.900107825.1.IMG.taxon.2623620516.annotated.assembly_GCA.009101705.1.ASM910170v1	rumen	SAMN04487924	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.015556195.1.ASM1555619v1	GCA.009101705.1.ASM910170v1	0.06842959841154472	0.3370544457500979	GCA.015556195.1.ASM1555619v1_GCA.009101705.1.ASM910170v1	human	SAMN15532817	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.008710235.1.ASM871023v1	GCA.009101705.1.ASM910170v1	0.06551742127498708	0.3737432327919567	GCA.008710235.1.ASM871023v1_GCA.009101705.1.ASM910170v1	human	SAMN12788007	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.003458755.1.ASM345875v1	GCA.009101705.1.ASM910170v1	0.06055395763709866	0.3839605301344684	GCA.003458755.1.ASM345875v1_GCA.009101705.1.ASM910170v1	human	SAMN09734435	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
P20.6B	GCA.009101705.1.ASM910170v1	0.061218033134297994	0.3608010848023365	P20.6B_GCA.009101705.1.ASM910170v1	gorilla	COL_Gorilla05	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
P19.A7	GCA.009101705.1.ASM910170v1	0.06124937038559598	0.3604675433103736	P19.A7_GCA.009101705.1.ASM910170v1	gorilla	COL_Gorilla01	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.009102705.1.ASM910270v1	GCA.009101705.1.ASM910170v1	0.06067330123194642	0.3301671732522796	GCA.009102705.1.ASM910270v1_GCA.009101705.1.ASM910170v1	human	SAMN11944275	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.003437545.1.ASM343754v1	GCA.009101705.1.ASM910170v1	0.06693241884337689	0.3495391471690469	GCA.003437545.1.ASM343754v1_GCA.009101705.1.ASM910170v1	human	SAMN09736937	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.015553655.1.ASM1555365v1	GCA.009101705.1.ASM910170v1	0.06705881325027944	0.35294117647058826	GCA.015553655.1.ASM1555365v1_GCA.009101705.1.ASM910170v1	human	SAMN15532925	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.003474645.1.ASM347464v1	GCA.009101705.1.ASM910170v1	0.07219129416687133	0.41251524533258277	GCA.003474645.1.ASM347464v1_GCA.009101705.1.ASM910170v1	human	SAMN09734674	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.003469745.1.ASM346974v1	GCA.009101705.1.ASM910170v1	0.07238710611076657	0.37293729372937295	GCA.003469745.1.ASM346974v1_GCA.009101705.1.ASM910170v1	human	SAMN09736325	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
GCA.009093775.1.ASM909377v1	GCA.009101705.1.ASM910170v1	0.07096199200629524	0.3812531328320802	GCA.009093775.1.ASM909377v1_GCA.009101705.1.ASM910170v1	human	SAMN11944334	Bacteroides_xylanisolvens	human	SAMN11944300	Bacteroides_xylanisolvens
